,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2845,YLR104W,699331.2599,700469.0388,662741.3281,550467.5994,634767.3522,619147.6819,0.046624827,0.405732019,0.040024306,2644,0.080165076,FALSE,6
2923,YLR215C,624222.8532,594248.1826,601655.8444,637380.6653,703490.015,657497.2096,0.046839816,0.74204358,0.05095244,2645,0.080504274,FALSE,2
4413,YPR017C,705803.2374,654615.2387,677594.9253,594341.4847,648022.7124,583819.623,0.046974493,0.074865746,0.046454173,2646,0.080705233,FALSE,3
4503,YPR141C,613038.8013,607613.4834,624561.7537,642067.1073,691292.4241,647116.0552,0.0471534,0.728133274,0.051541032,2647,0.080982001,FALSE,13
1767,YGR206W,653044.8863,689583.8714,661624.0577,593962.8493,641815.6123,617375.4308,0.047168924,0.536895482,0.046445379,2648,0.080978071,FALSE,2
3748,YNR024W,630132.3538,613780.0757,600635.0121,680720.703,658431.3609,635853.5086,0.047328109,0.62495379,0.048623204,2649,0.08122068,FALSE,1
2475,YKL016C,347255.0484,355248.0871,371437.4041,1228975.801,471096.938,851846.9742,0.047428525,0.186850338,0.087582684,2650,0.081362293,FALSE,21
293,YBR164C,786297.561,666319.8966,736141.8304,531703.9225,657290.0506,521779.3798,0.047435919,0.063380596,0.046113883,2651,0.08134428,FALSE,4
1468,YGL068W,496370.1244,549910.9908,493623.286,779461.183,575688.7712,845128.6143,0.047483248,0.089854988,0.057157399,2652,0.081394738,FALSE,12
2351,YJR007W,604926.3461,562886.4043,603277.3667,734549.1855,640770.3176,656719.0363,0.047517087,0.565510104,0.053391602,2653,0.081422042,FALSE,26
647,YDL169C,754115.4263,648290.214,726618.0479,544794.9296,644856.6194,566934.4272,0.047552642,0.055326925,0.047395611,2654,0.081452265,FALSE,1
2833,YLR092W,523954.0149,547337.549,629295.1738,713371.1576,757130.684,634750.6657,0.047589192,0.986187102,0.048244098,2655,0.081484168,FALSE,1
4151,YOR326W,697736.9287,684636.049,697461.0154,621813.0149,531344.5956,631018.4734,0.047739659,0.900522586,0.037265436,2656,0.081711028,FALSE,44
3586,YNL152W,695475.4143,648407.0486,737376.4681,558956.6842,633619.6365,604047.0911,0.047784156,0.099208466,0.047805746,2657,0.081756406,FALSE,2
1778,YGR218W,765850.3735,826593.1532,639511.2059,612263.5224,475372.8126,564634.7385,0.047816821,0.725151976,0.047111295,2658,0.081781516,FALSE,37
1255,YER093C-A,520636.7654,537268.2622,648572.908,701676.973,735775.9887,662665.3567,0.047822046,0.989414654,0.044489194,2659,0.081759692,FALSE,2
4355,YPL213W,601189.018,577213.5676,621351.3787,644409.1131,719604.5173,654856.8462,0.047857299,0.654386426,0.052449441,2660,0.081789203,FALSE,5
4312,YPL155C,596660.3625,552243.0362,635743.8552,666141.3441,706651.9684,658116.4373,0.047874838,0.686464501,0.044615753,2661,0.081788431,FALSE,4
563,YDL070W,578404.5303,553397.0387,582438.375,630359.5968,788902.3966,670485.7015,0.047997826,0.734084146,0.061103544,2662,0.081967737,FALSE,5
1102,YDR517W,647404.3915,660093.2827,680858.268,631504.5272,634036.1348,601524.6862,0.048137747,0.349553082,0.047341049,2663,0.082175815,FALSE,8
3724,YNL326C,663537.8531,652510.2881,759029.7834,587308.6301,610138.9536,605549.4412,0.048367454,0.257057279,0.058398771,2664,0.082536954,FALSE,1
4442,YPR055W,732458.9314,724841.6467,626057.3321,579840.6468,619224.5223,583030.2519,0.048375278,0.619274036,0.051394239,2665,0.082519329,FALSE,19
3678,YNL265C,656178.0523,744406.2324,655570.4759,620455.3545,585019.7389,601433.8249,0.048471368,0.68967246,0.056405387,2666,0.082652227,FALSE,1
918,YDR294C,710197.0097,760590.2923,655454.2947,592081.0018,519520.7405,630899.3629,0.048730847,0.678068281,0.045489748,2667,0.083063529,FALSE,23
1532,YGL151W,672344.9354,675617.9582,682550.6151,568607.3974,642961.1669,621828.4332,0.048862311,0.254206364,0.042251344,2668,0.083256397,FALSE,22
305,YBR181C,554833.5681,565102.5803,529216.3256,774167.0779,592012.1504,751484.3449,0.049100425,0.114278143,0.05529585,2669,0.083630772,FALSE,73
4276,YPL111W,672531.5618,652718.7482,738834.4506,602170.4983,633717.7866,576037.4859,0.049142148,0.129594275,0.05307819,2670,0.083670489,FALSE,15
1485,YGL092W,671593.761,650962.1425,679148.894,621938.147,587574.7277,640641.3525,0.049174432,0.832703361,0.046025576,2671,0.083694109,FALSE,36
710,YDR013W,545001.7997,545805.066,650630.012,686338.0658,718785.8735,664856.0877,0.04929173,0.946654949,0.046372714,2672,0.083862351,FALSE,3
3701,YNL295W,765264.8818,640023.6187,935104.0284,536843.5255,603655.1056,466403.5873,0.049349527,0.101687543,0.060405721,2673,0.083929275,FALSE,1
4272,YPL106C,871147.4811,935300.069,583690.7422,518171.9636,451742.0097,546017.0416,0.049563631,0.869101061,0.059447362,2674,0.08426188,FALSE,134
2837,YLR096W,640134.9904,664784.5395,658666.4129,619912.9625,639513.8439,625603.1538,0.049625471,0.566688219,0.049887134,2675,0.084335473,FALSE,18
2200,YJL014W,685507.8136,675101.0388,662867.0881,632901.6372,567420.1793,628913.2913,0.049788872,0.836262421,0.043283832,2676,0.084581544,FALSE,62
1677,YGR092W,594804.2516,594190.8816,645904.2753,662151.4521,675430.2494,652309.985,0.049911566,0.945336465,0.048418165,2677,0.084758303,FALSE,7
982,YDR370C,582822.3876,585038.2769,597803.7585,615988.8944,693807.611,731140.0895,0.050064731,0.756728305,0.055233865,2678,0.084986657,FALSE,1
1134,YEL022W,813779.7298,808501.6666,626767.4604,592379.3107,465891.8281,575680.6867,0.050092091,0.811347745,0.048698886,2679,0.085001361,FALSE,41
1490,YGL098W,670090.8252,685898.5948,696797.861,557812.1483,645758.7359,614206.06,0.050093809,0.261661793,0.043425516,2680,0.084972559,FALSE,4
1929,YHR080C,704323.3011,663638.7326,660290.1285,604736.384,645729.1431,581729.5863,0.050187353,0.148503221,0.04956035,2681,0.085099481,FALSE,1
1870,YHR009C,678099.3913,681936.4749,633340.4569,607124.3763,625641.752,623329.7018,0.050230218,0.771096246,0.051468544,2682,0.085140407,FALSE,18
638,YDL159W,664193.8956,659658.0654,673913.7856,602717.1297,651696.7966,605311.1762,0.050669316,0.107140664,0.049020994,2683,0.08585267,FALSE,8
4362,YPL222W,432563.4077,479059.8849,659381.5983,709131.714,778753.28,727055.667,0.050681557,0.880595636,0.041111651,2684,0.085841416,FALSE,11
232,YBR089C-A,670446.9707,643825.2203,755750.0657,611361.7953,595825.9382,597836.9548,0.050801643,0.313266759,0.060699125,2685,0.086012764,FALSE,2
3726,YNL328C,562723.0136,592544.601,642624.8185,650640.6084,693741.0103,677310.6905,0.050884524,0.863464184,0.047958697,2686,0.086121015,FALSE,3
3669,YNL255C,600371.138,597895.1245,630337.8438,673480.2854,689829.931,631465.0105,0.050891676,0.877144174,0.052301198,2687,0.086101064,FALSE,7
2677,YKR054C,666570.5334,664930.8697,689673.5468,587866.1393,652834.5267,602155.0003,0.051044403,0.119121266,0.049073018,2688,0.086327328,FALSE,21
3086,YLR438C-A,640092.7676,590708.5957,569185.4398,678064.4388,643599.4181,682677.1465,0.051069029,0.454239806,0.048895586,2689,0.086336856,FALSE,2
439,YCL064C,907515.0285,1001172.303,563356.8314,471229.0857,447796.1287,529012.3814,0.051146061,0.931247114,0.06512815,2690,0.086434941,FALSE,33
1507,YGL119W,619548.5599,597486.3349,602981.3426,634388.4674,707215.7841,657587.8807,0.051183466,0.749026661,0.056578239,2691,0.086466012,FALSE,9
1807,YGR260W,669357.4193,884908.6499,694769.2305,483668.1663,589013.0558,587052.7762,0.051303482,0.883880011,0.06189372,2692,0.086636563,FALSE,1
1536,YGL157W,727528.7514,718087.9341,732315.8705,587951.3036,471724.3187,643526.0692,0.051362862,0.876275215,0.035669964,2693,0.086704631,FALSE,15
1696,YGR118W,523260.0441,472283.7997,467507.322,964980.6833,583519.6188,710590.6451,0.051501229,0.276011202,0.07966276,2694,0.086905934,FALSE,43
3210,YML129C,550597.3848,559304.2418,649437.9586,665518.987,716589.6945,673148.6875,0.051510635,0.942657261,0.049386599,2695,0.086889554,FALSE,1
2683,YKR061W,499428.3191,487434.8465,618455.3273,684998.9618,853836.4359,650008.1037,0.051928725,0.747581761,0.061691638,2696,0.087562309,FALSE,1
3457,YMR312W,660010.9613,657019.0549,660743.484,602440.2706,645212.8223,625849.2535,0.051959525,0.181247805,0.048866522,2697,0.087581757,FALSE,6
2187,YIR035C,656351.6634,658489.3779,696986.4403,646043.3681,598006.7001,602212.6617,0.052003947,0.696545189,0.052725381,2698,0.087624145,FALSE,7
2000,YHR163W,551831.9539,537806.98,585412.0587,742297.9731,597546.8554,763031.437,0.052194841,0.255932642,0.057330415,2699,0.087913207,FALSE,18
740,YDR056C,740104.58,749557.0058,702550.9925,594234.0573,460951.5143,632707.4044,0.052262974,0.760171001,0.035729808,2700,0.087995363,FALSE,10
1069,YDR478W,590096.0793,615774.8867,639777.4817,651904.3009,653232.7141,673725.2292,0.052303831,0.491295402,0.049960976,2701,0.08803155,FALSE,3
3247,YMR047C,674660.949,702200.4095,652345.7716,572326.8219,628670.2621,629210.8183,0.052327935,0.65634885,0.049158654,2702,0.088039523,FALSE,12
106,YBL037W,628651.7868,626282.9757,625338.2579,636082.5078,665604.0641,648183.1019,0.052457743,0.852620882,0.054667267,2703,0.088225269,FALSE,22
535,YDL035C,568482.4349,601230.7939,614742.8929,622893.6016,706130.5314,701179.8439,0.052483868,0.805199869,0.053675493,2704,0.088236562,FALSE,3
4072,YOR223W,668182.9012,671929.4774,678609.3772,631577.2297,637274.1221,573831.4813,0.052617483,0.314683418,0.045772469,2705,0.088428494,FALSE,3
533,YDL031W,683092.2083,653730.9049,661677.5066,598029.8641,647617.6526,610860.1854,0.05266979,0.093904503,0.051734031,2706,0.08848369,FALSE,20
3508,YNL056W,591844.5093,585811.3973,626662.2943,629934.5718,709022.1362,676062.7255,0.052680684,0.807662002,0.055379647,2707,0.088469298,FALSE,2
3515,YNL065W,409978.9499,410659.7667,424393.2006,1008363.645,490821.6336,921033.9214,0.052724045,0.161439741,0.070605269,2708,0.08850942,FALSE,7
2056,YIL022W,571738.7984,539529.9299,395798.356,809335.0861,616523.0332,791681.3974,0.052778627,0.18649494,0.044534531,2709,0.088568342,FALSE,20
3097,YLR452C,945342.5179,1038784.904,558670.0364,515703.6974,382649.4828,486429.0795,0.052885022,0.824538236,0.064474565,2710,0.088714137,FALSE,23
554,YDL058W,756095.094,851298.9729,627650.8476,588895.7947,480373.2727,580369.0562,0.052952953,0.677753806,0.056843113,2711,0.088795324,FALSE,48
77,YBL005W,693923.3727,673198.6812,665040.0994,569887.5409,647296.5091,612672.3801,0.052968362,0.201344457,0.048219004,2712,0.088788412,FALSE,1
254,YBR114W,601359.0125,613388.3785,624757.129,645654.9435,696594.2363,643928.1846,0.053124045,0.863408561,0.057832431,2713,0.089016553,FALSE,4
1304,YER157W,667564.0009,650961.1987,730403.2086,586538.288,636888.0965,599817.2803,0.053181754,0.118309022,0.057608651,2714,0.089080417,FALSE,18
2937,YLR233C,783818.5358,679365.9844,934077.4135,567110.5394,600620.6616,394438.721,0.05321157,0.159165895,0.046434799,2715,0.089097531,FALSE,1
2829,YLR088W,659004.3917,676097.8629,646957.2622,604381.7574,642283.5318,622138.2982,0.053219185,0.511966455,0.052486703,2716,0.089077472,FALSE,3
3460,YMR315W,696021.2645,662793.0911,810540.718,580452.9202,632385.5494,522529.322,0.053253309,0.127797278,0.05775856,2717,0.089101783,FALSE,19
3735,YNR010W,583911.4663,564638.1386,636549.2732,672314.4642,717911.2748,642441.5207,0.053825527,0.725195815,0.054840282,2718,0.090026066,FALSE,4
2329,YJL197W,651727.526,662212.1146,667723.4917,625522.2152,644697.4457,601660.4884,0.054002569,0.254788213,0.051329748,2719,0.090288959,FALSE,10
947,YDR328C,624357.5455,634313.1024,635783.353,651143.0493,638239.4503,648038.54,0.054011547,0.156929506,0.053720129,2720,0.090270769,FALSE,8
1684,YGR099W,670670.4155,654938.2175,658443.2386,627304.7018,642823.6984,597845.4257,0.054172649,0.172286279,0.050918768,2721,0.090506749,FALSE,6
4064,YOR213C,685098.3541,644396.1786,681242.5783,619733.9302,640067.2649,588379.6199,0.054369658,0.079269744,0.052508153,2722,0.090802523,FALSE,1
2150,YIL150C,615547.7401,616446.9934,635031.713,643054.9973,674600.1179,645047.1209,0.054493177,0.754337179,0.056717549,2723,0.090975389,FALSE,8
3671,YNL257C,614719.69,635187.6633,604652.0908,639059.2294,652228.265,675990.6011,0.054510259,0.245340006,0.055593047,2724,0.090970498,FALSE,12
3437,YMR291W,594036.2184,593838.0876,629736.925,666562.5427,704576.3425,633870.7351,0.054516897,0.798625773,0.057571447,2725,0.090948189,FALSE,9
608,YDL123W,585225.5437,517497.3969,641050.0474,679516.2311,709333.3658,675063.7948,0.054556095,0.736446029,0.045908715,2726,0.090980193,FALSE,2
369,YBR265W,515125.6398,529030.7694,539373.2184,798157.013,571342.3539,799904.6455,0.05461447,0.148119951,0.06249682,2727,0.091044143,FALSE,11
671,YDL201W,619826.5135,634241.6743,618478.54,667853.7891,649533.1042,637097.642,0.054664875,0.307979073,0.056249663,2728,0.091094766,FALSE,15
2398,YJR073C,635630.5677,618759.1034,588586.1379,648259.0227,676071.4903,651934.474,0.054719021,0.81054122,0.05260288,2729,0.091151582,FALSE,3
1316,YER172C,646592.7528,663988.5408,654886.025,610233.4516,638919.8227,633525.3473,0.054761576,0.528973241,0.052823983,2730,0.091189056,FALSE,31
3646,YNL230C,528033.9791,563568.1452,626124.5682,637204.4177,684128.3848,761324.5185,0.054983118,0.614122764,0.057890066,2731,0.091524443,FALSE,1
2501,YKL046C,651535.3037,685671.196,803241.7938,573943.2138,626977.2923,557944.5586,0.055058752,0.253352071,0.065318237,2732,0.091616796,FALSE,5
302,YBR176W,604522.3375,588865.3698,629516.3337,641287.9139,704199.6719,654413.3201,0.055273065,0.654416182,0.058830775,2733,0.091939756,FALSE,5
1339,YFL017W-A,575044.1351,637952.1954,600510.0498,687346.7437,640099.6196,672741.7891,0.055332233,0.065520747,0.053761237,2734,0.09200451,FALSE,2
3589,YNL155W,643765.6903,650291.9141,650342.4427,636937.1491,639319.2421,622818.5724,0.055473513,0.411237229,0.054029522,2735,0.0922057,FALSE,10
3418,YMR269W,596122.3683,599298.4599,553988.3551,753648.9159,659628.2065,634003.3758,0.055870401,0.346533107,0.064434148,2736,0.092831448,FALSE,4
2471,YKL012W,602637.5661,578699.6922,630728.1317,652451.1946,709707.9559,647034.506,0.055902983,0.623437027,0.058675512,2737,0.092851648,FALSE,8
1663,YGR077C,697082.3948,678533.9068,641728.2837,584230.7724,636536.1161,617354.8967,0.056302755,0.390391792,0.05539578,2738,0.093481492,FALSE,3
3720,YNL320W,626085.02,624318.5549,624663.0595,670131.6183,643760.6035,638239.1691,0.056318673,0.442936019,0.059637337,2739,0.093473781,FALSE,2
753,YDR071C,662798.805,648232.3974,697660.2192,609827.1972,643287.3602,599539.5227,0.05638446,0.086717573,0.057843055,2740,0.093548816,FALSE,23
2982,YLR299W,675079.7184,649695.6104,717269.2563,597825.7059,645785.033,584475.3147,0.056731796,0.073492964,0.058132199,2741,0.09409075,FALSE,1
4450,YPR066W,671139.6161,670628.3164,670033.7054,576690.3431,641800.5259,628274.2234,0.056956604,0.281159699,0.050185028,2742,0.094429146,FALSE,3
3125,YML027W,191608.4903,213225.6655,233932.3628,1516059.505,301110.2741,1052425.693,0.057005426,0.155862117,0.103721857,2743,0.094475635,FALSE,4
2399,YJR074W,588901.8427,547369.4763,634196.7141,720590.967,675926.264,643127.6349,0.057213895,0.986439412,0.056032392,2744,0.094786576,FALSE,3
3295,YMR114C,580119.2679,603191.5272,612091.8786,718097.6248,677421.6266,623711.6666,0.057343086,0.610504171,0.061487742,2745,0.094966,FALSE,1
1258,YER099C,615526.6062,633831.3271,633244.6813,654225.7986,656465.9083,638121.8146,0.057918535,0.62205634,0.057087505,2746,0.095884071,FALSE,17
898,YDR261C,652910.1065,681872.6471,644684.2569,612612.8953,639535.0922,618635.3619,0.057950921,0.714897145,0.059874841,2747,0.095902761,FALSE,9
1078,YDR488C,778364.0939,708140.6075,668288.8401,585689.2608,642606.2973,502450.2816,0.05796113,0.243286957,0.052739685,2748,0.095884752,FALSE,1
4494,YPR129W,615811.5025,608776.1612,631659.0894,643713.7539,683822.8896,644136.8213,0.05807193,0.658943193,0.061432031,2749,0.096033101,FALSE,9
2975,YLR288C,581679.2444,576974.7139,649210.8806,666915.9585,654518.0607,688110.5187,0.058400782,0.746597442,0.056627842,2750,0.096541801,FALSE,1
2870,YLR139C,541168.5151,542420.355,563962.7985,731900.9307,587572.9028,802092.7655,0.058643679,0.18737631,0.067834235,2751,0.096908093,FALSE,10
3841,YOL070C,638509.1716,661294.8204,670363.9852,618014.3646,639155.9876,623833.5189,0.058730737,0.426461954,0.059336969,2752,0.09701669,FALSE,14
684,YDL220C,695162.2236,640549.7735,660108.5419,609855.5161,635870.3764,610924.0106,0.059226241,0.092535415,0.062397856,2753,0.09779967,FALSE,2
4468,YPR094W,648114.1172,665880.5393,776919.9097,613150.0173,586184.0418,591751.22,0.059312171,0.497424415,0.071993097,2754,0.097906003,FALSE,2
3036,YLR378C,650695.6695,646323.4213,659932.8494,616260.0888,642107.8485,631474.9956,0.059508656,0.125603858,0.058192907,2755,0.098194683,FALSE,16
3636,YNL218W,674065.5932,652280.2969,692469.7768,620337.4757,643542.0681,580079.0363,0.059509443,0.109993884,0.056145057,2756,0.098160352,FALSE,6
1522,YGL139W,644187.4126,681243.6663,711308.9955,577242.6191,635941.2493,618910.0448,0.059858828,0.371234387,0.059144219,2757,0.098700847,FALSE,7
3707,YNL304W,587080.2521,572868.9497,648919.1733,651587.4612,689377.8667,670964.5239,0.060344897,0.826045364,0.058385303,2758,0.099466245,FALSE,7
250,YBR110W,691727.6386,650795.2532,805521.102,581608.0866,630713.2498,539076.2353,0.060509226,0.113999139,0.068249658,2759,0.099700958,FALSE,9
3497,YNL044W,556715.8349,553981.5447,574844.9971,737837.5564,590983.4313,764039.7908,0.060824634,0.180888505,0.06656827,2760,0.100184344,FALSE,8
1577,YGL213C,666865.9958,687359.7584,657732.6205,638212.4068,574545.9276,626809.2989,0.060848087,0.626823224,0.055421038,2761,0.100186672,FALSE,10
3989,YOR116C,654258.3906,648383.2522,676041.3074,607124.9875,620329.7044,644406.4949,0.061243618,0.468300844,0.061069276,2762,0.100801408,FALSE,51
3802,YOL021C,787217.4264,851189.7651,596179.2624,536576.0445,585290.4178,534046.1093,0.061262993,0.838292819,0.069653521,2763,0.100796803,FALSE,35
4381,YPL246C,620666.0902,598615.2312,572359.5948,626255.1278,718073.533,675012.9759,0.061315636,0.973273036,0.064509812,2764,0.100846918,FALSE,4
2114,YIL107C,594273.9956,643589.4379,576643.6001,641380.8347,677574.9515,680622.6403,0.061326391,0.297752639,0.059644913,2765,0.100828128,FALSE,4
1703,YGR125W,658718.4385,666853.3148,706262.4159,580024.5375,649997.9183,606103.9754,0.061355603,0.155486503,0.060417655,2766,0.100839686,FALSE,11
2267,YJL115W,675754.0195,673467.6508,705620.5331,576273.6513,662751.6685,579685.9229,0.061371603,0.105117375,0.059175234,2767,0.10082953,FALSE,5
2145,YIL144W,627921.9036,619967.8732,624964.8393,639349.4583,673623.9353,643510.1502,0.06149224,0.680108701,0.065087495,2768,0.100991229,FALSE,13
2979,YLR292C,619334.6878,610911.0504,629196.8417,642430.774,683154.9694,643126.4403,0.061514263,0.636898373,0.065437794,2769,0.100990913,FALSE,17
3874,YOL117W,679162.4076,679116.5299,659219.5268,615685.1523,649666.5993,577059.4735,0.061640127,0.273353053,0.056814075,2770,0.101161016,FALSE,1
2220,YJL049W,663134.5256,671382.7377,723096.334,590141.4077,654513.1635,573484.1883,0.061640763,0.135388921,0.061781335,2771,0.101125554,FALSE,7
1185,YER014W,773526.6824,773768.348,661466.4453,643431.6537,459493.8614,567361.0502,0.061765162,0.749275614,0.051130324,2772,0.101293083,FALSE,25
146,YBL088C,645038.545,650692.7313,690404.6131,610920.3521,629996.0436,628074.4168,0.061768071,0.303551042,0.065498828,2773,0.101261324,FALSE,8
1399,YFR034C,684630.7756,659512.2897,709260.1393,618112.595,643199.8618,556829.4704,0.061842277,0.135342813,0.055953251,2774,0.101346428,FALSE,4
2346,YJR002W,613892.9855,600394.3739,630380.2526,631273.9068,684272.8132,664888.3776,0.061861072,0.726342192,0.063279978,2775,0.101340697,FALSE,16
280,YBR146W,358862.9372,343211.0851,364768.1844,1129407.934,425599.1276,994790.6204,0.062070933,0.166265906,0.083790941,2776,0.101647862,FALSE,11
2509,YKL055C,565077.3872,561906.4395,655881.7989,665117.9568,696104.2636,673478.1813,0.06221717,0.927692712,0.059458573,2777,0.101850651,FALSE,4
441,YCR002C,606525.4607,632901.0933,630964.4335,667384.1655,644759.4402,645324.0244,0.062643566,0.233584369,0.06196265,2778,0.102511753,FALSE,13
3020,YLR359W,788776.7339,759083.2169,715265.7004,591864.6377,409879.5471,624440.804,0.062657331,0.781786655,0.038809359,2779,0.102497383,FALSE,55
4141,YOR310C,565965.8743,528888.4332,632231.067,712601.0479,742265.2432,626237.119,0.062921332,0.753142239,0.062636803,2780,0.102892221,FALSE,26
1298,YER151C,671908.963,699657.5088,672255.6583,639703.6985,551475.7237,622419.4662,0.063035568,0.644309666,0.054592278,2781,0.103041961,FALSE,36
326,YBR210W,780606.852,785785.0319,621376.3123,536852.8703,636641.6096,526413.7148,0.063043293,0.501956735,0.06497069,2782,0.103017545,FALSE,1
1315,YER171W,640152.9088,653247.0637,661803.8285,629279.6429,640568.6018,622139.4952,0.063246679,0.342368009,0.063468588,2783,0.103312757,FALSE,14
2028,YHR199C,671790.0149,653163.5046,659234.9046,612181.2548,650561.0016,605732.0868,0.06331699,0.084481317,0.062210966,2784,0.103390458,FALSE,11
2718,YKR099W,677246.3046,657592.7171,693615.5812,601980.7976,655336.4574,580137.8597,0.063467779,0.074160253,0.061095146,2785,0.103599471,FALSE,10
632,YDL149W,659780.893,660631.2729,720116.3794,572695.8947,637174.5822,619224.2298,0.063747188,0.195541614,0.063768069,2786,0.104018203,FALSE,3
3984,YOR110W,622609.9338,615900.1808,634842.381,651577.057,669251.7283,636141.2242,0.063853091,0.683942503,0.065292782,2787,0.104153624,FALSE,12
1868,YHR007C,475992.5849,474175.883,478808.6429,946504.3597,529685.9458,806775.3059,0.063927694,0.158908294,0.08078613,2788,0.104237911,FALSE,47
1262,YER104W,680125.5987,662367.4699,731969.65,555959.48,653451.387,594937.086,0.064390922,0.096313401,0.062749569,2789,0.104955586,FALSE,2
2174,YIR010W,544712.6916,596862.668,635162.7834,649946.7309,666172.6732,719279.3325,0.064412342,0.476609746,0.061974847,2790,0.104952869,FALSE,1
24,YAL020C,717049.8628,662384.1494,923287.453,491027.4197,645744.0363,504681.7983,0.064518752,0.089161217,0.078040267,2791,0.105088588,FALSE,2
4527,YPR171W,575142.2402,598356.1021,647399.4297,647951.4417,681795.9288,672643.0425,0.064784639,0.890291819,0.062230787,2792,0.105483871,FALSE,8
875,YDR229W,618091.4884,612273.8243,617725.4671,636971.317,693885.8536,646730.513,0.064945061,0.716075108,0.071016383,2793,0.105707214,FALSE,7
3616,YNL188W,749404.2027,646095.4599,770528.3145,541089.1138,661606.4841,531232.2215,0.065192736,0.036908035,0.064489635,2794,0.106072361,FALSE,2
2834,YLR093C,587415.8454,636590.6907,621656.164,677446.046,650923.7373,649216.1548,0.065310858,0.193012817,0.062728882,2795,0.106226533,FALSE,3
3009,YLR345W,649697.1638,702777.0233,654328.5331,595631.7018,638442.0199,616355.8224,0.065353583,0.756911231,0.06803613,2796,0.106258007,FALSE,2
1811,YGR264C,749255.5031,727446.374,699450.4996,632869.7701,460382.6896,606689.5407,0.065498158,0.7779413,0.046089236,2797,0.106454997,FALSE,74
233,YBR091C,501115.1245,578846.2873,641236.214,656416.2065,733544.0306,698451.7876,0.065502033,0.76677457,0.057210932,2798,0.106423245,FALSE,1
1504,YGL115W,608122.6325,630552.0456,635894.6993,641702.9075,664255.4321,650331.0806,0.065625122,0.780729918,0.064382182,2799,0.106585139,FALSE,12
1179,YER007W,614395.3219,589467.2493,639171.1513,649980.1634,684050.5851,648635.6683,0.065673466,0.595020402,0.065100368,2800,0.106625563,FALSE,4
1582,YGL223C,674588.3989,670465.8951,700394.0532,555280.5036,640576.0571,627013.6163,0.065833688,0.228467594,0.057397047,2801,0.106847535,FALSE,6
3223,YMR014W,573137.9399,560273.1501,571244.4787,651929.3438,626137.6008,801331.5057,0.065859343,0.333303153,0.084667296,2802,0.106851026,FALSE,8
2797,YLR047C,575531.7059,580645.4645,583222.441,627535.2547,783505.4256,658995.7319,0.065920925,0.791321854,0.081872381,2803,0.10691278,FALSE,3
2374,YJR044C,658664.8297,695824.0493,765660.986,546965.6004,658480.3063,568344.0031,0.066207964,0.187505533,0.067543608,2804,0.107340016,FALSE,1
3379,YMR222C,579914.5834,631942.3481,597121.5327,626107.9987,693678.8238,688122.3124,0.066327172,0.544281336,0.066727324,2805,0.107494947,FALSE,1
180,YBR023C,567818.5703,584942.9578,565048.0209,757658.4855,597396.228,712510.3052,0.06640415,0.106140516,0.072521893,2806,0.107581349,FALSE,25
2490,YKL033W,645476.5158,670502.9785,699880.6038,612713.4524,645251.6147,590632.9156,0.066835401,0.257795553,0.067026983,2807,0.108241443,FALSE,4
2401,YJR076C,750221.3609,625414.7324,706931.0634,575595.8985,628156.0463,585734.3617,0.066858738,0.058216254,0.070901112,2808,0.108240678,FALSE,5
3949,YOR064C,602116.6077,621121.5732,599065.9789,649328.7839,712811.3201,636791.9309,0.06687544,0.995172268,0.074272921,2809,0.108229174,FALSE,1
45,YAL044W-A,695718.6592,663944.2631,725039.7722,653006.9622,600509.8143,537244.041,0.067249512,0.380076372,0.060687504,2810,0.10879583,FALSE,1
2556,YKL114C,658170.3876,649802.4834,663483.2396,623761.9339,647625.7948,607881.9298,0.067561175,0.090363533,0.065690177,2811,0.109261153,FALSE,10
2560,YKL120W,334266.58,325939.1815,339494.3938,1211838.8,397832.8811,989224.5887,0.067718693,0.155659048,0.093232945,2812,0.109476948,FALSE,15
588,YDL099W,688731.1181,639969.6269,709955.4121,600724.7532,646216.4914,582415.5882,0.067749238,0.042888969,0.067933948,2813,0.109487394,FALSE,3
869,YDR219C,607677.2542,605548.9401,616552.0688,655962.3082,707291.094,630619.4709,0.067810271,0.743919469,0.074461234,2814,0.109547083,FALSE,6
4266,YPL099C,676398.6474,733231.2839,755132.8863,540512.6022,680248.5634,519051.8087,0.067823358,0.202538169,0.063825443,2815,0.109529302,FALSE,3
586,YDL097C,676125.2868,706062.9648,684445.247,638880.2852,533134.8251,622888.1427,0.068130005,0.654803433,0.056597738,2816,0.109985441,FALSE,22
271,YBR133C,650327.5234,656753.2934,663279.0255,604102.1808,640963.2715,634483.771,0.068257887,0.298669404,0.064620474,2817,0.11015277,FALSE,13
1465,YGL065C,653883.4511,648728.1603,682403.3011,633233.2282,635848.8248,600524.1087,0.068312643,0.203409139,0.067528318,2818,0.110202013,FALSE,9
2673,YKR048C,665962.8367,649611.8518,662368.451,610770.0438,650692.9722,612409.8216,0.068733814,0.059633781,0.067778868,2819,0.110842114,FALSE,22
1708,YGR130C,512346.7009,534246.3029,512814.0907,859993.3744,558161.827,767172.7296,0.068806793,0.116336317,0.080260992,2820,0.110920454,FALSE,27
