,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
4028,YPR063C,573169.811,813326.833,765703.2333,520291.4366,508253.5932,488815.6168,0.036530353,0.906574105,0.045918095,1887,0.079700828,FALSE,1
3530,YOL129W,668919.3241,643918.3779,756418.221,523009.4315,601608.5142,474651.9552,0.036675144,0.126891805,0.035749567,1888,0.079974346,FALSE,1
4029,YPR065W,559817.1664,525500.1279,575787.7655,664409.1564,671751.1828,592934.723,0.036702404,0.873609138,0.037644331,1889,0.079991422,FALSE,1
2786,YLR422W,625271.4723,640848.9427,667409.1711,545862.6095,610412.0394,548274.2441,0.03679448,0.184795477,0.03545052,1890,0.080149669,FALSE,8
576,YDL149W,676229.0017,593256.7117,721497.6537,543172.625,563194.1032,550749.6763,0.0368369,0.13909664,0.042872469,1891,0.080199639,FALSE,2
2093,YJL171C,536952.9795,557464.2874,598326.4234,632029.8624,658352.0023,612131.5473,0.036847259,0.930392984,0.035772413,1892,0.080179791,FALSE,8
2689,YLR285W,681297.2611,707933.3635,636811.0704,581394.8395,465276.9751,562403.7148,0.036861821,0.756998671,0.028626529,1893,0.080169105,FALSE,2
254,YBR142W,641303.6424,664514.464,643569.6576,556837.668,514259.3898,607209.6587,0.036868598,0.843351965,0.03157763,1894,0.080141509,FALSE,22
4060,YPR115W,631735.3998,607189.0326,664223.3357,566643.6447,596131.7534,565285.2292,0.036967971,0.098298859,0.039261818,1895,0.080315111,FALSE,5
4064,YPR122W,568844.472,572775.8194,589265.6323,598222.8162,646451.4307,624728.8678,0.037046215,0.933238969,0.039126491,1896,0.080442651,FALSE,7
1698,YHR012W,651115.7701,627108.6771,663507.0567,560525.7803,608658.9322,528655.3279,0.037122086,0.110101906,0.033636909,1897,0.080564906,FALSE,3
3135,YMR307W,778496.4333,869930.1236,583354.5569,479384.3213,410366.0642,539376.886,0.037501084,0.821108111,0.044269214,1898,0.081344554,FALSE,20
3597,YOR085W,635865.2517,621667.9307,617173.0094,568359.8262,607476.8241,573302.7856,0.037508411,0.160232882,0.0364241,1899,0.081317602,FALSE,6
1597,YGR198W,626719.0131,626367.6604,628301.1802,560078.501,609270.5039,575162.2578,0.037556951,0.176025425,0.035079592,1900,0.081379984,FALSE,12
3425,YNR043W,471460.38,451736.6498,427812.2433,792150.0736,870207.9218,533403.8329,0.038102442,0.924664574,0.051614396,1901,0.082518545,FALSE,21
1142,YER105C,755715.7841,754442.6963,635554.9704,563417.5652,403281.6158,537176.0555,0.038273388,0.811474767,0.028216999,1902,0.082845183,FALSE,20
251,YBR139W,585707.3793,577469.8037,560380.2677,595362.2902,633099.3019,643416.7014,0.03827687,0.686648917,0.039367933,1903,0.082809182,FALSE,5
1004,YDR531W,648064.4901,652855.3725,594782.8667,569093.7593,579097.6018,578472.9311,0.038348209,0.829808262,0.040621698,1904,0.082919945,FALSE,2
1455,YGL256W,625420.2584,612194.8,651676.7423,576766.884,601371.6336,560827.6191,0.038586787,0.110001993,0.038822989,1905,0.083392021,FALSE,3
773,YDR200C,544447.1053,486594.7951,583869.6779,632026.3299,710864.3385,629653.5855,0.038689857,0.684620262,0.03737226,1906,0.083570902,FALSE,1
1308,YGL036W,573107.9129,575724.6492,598272.1009,608233.9757,636559.6062,610806.1914,0.039005813,0.86032126,0.040051476,1907,0.084209194,FALSE,2
4059,YPR114W,566322.9417,586920.8849,532734.6712,602542.8372,634525.2039,663385.1113,0.039149133,0.344759797,0.03892713,1908,0.084474308,FALSE,3
371,YCL029C,553708.7011,584789.4349,575966.7234,625091.1179,657413.6971,600305.5302,0.039323523,0.797517703,0.041464837,1909,0.084806151,FALSE,2
2611,YLR167W,526543.7484,550346.7689,484416.318,712833.4802,574142.9067,704912.4739,0.039388301,0.095806443,0.042660716,1910,0.08490138,FALSE,17
1665,YHL001W,368158.9247,300963.2745,414854.8323,1170217.987,553535.896,652937.4089,0.039482545,0.463089058,0.090491599,1911,0.085059988,FALSE,15
1492,YGR048W,622037.3228,614216.7544,645522.7656,576442.3064,604252.4204,564253.1677,0.039517629,0.111765152,0.039292867,1912,0.085091045,FALSE,7
2359,YKL175W,672635.74,625186.3598,627956.6534,577057.3418,595930.084,534119.4119,0.039563517,0.195700822,0.038001728,1913,0.085145321,FALSE,1
2663,YLR243W,567386.2566,589425.5114,582444.0651,621842.6862,640374.5721,598840.9545,0.039708862,0.776360623,0.041053771,1914,0.085413471,FALSE,2
2274,YKL057C,623979.1146,619577.2386,641836.2623,564298.7299,608960.1154,568974.4622,0.039725304,0.112651219,0.038579972,1915,0.085404218,FALSE,17
3182,YNL051W,601612.7325,634080.3062,648520.0253,576202.7077,595960.1398,569491.851,0.039755253,0.440361177,0.041026187,1916,0.085423996,FALSE,4
2295,YKL084W,645220.8167,635305.6102,622813.4193,549670.2385,610367.6203,566330.0625,0.039832046,0.201676604,0.037389193,1917,0.085544357,FALSE,4
2079,YJL146W,554855.8044,553439.2507,602823.2878,624850.3227,649184.9629,612948.9503,0.039859445,0.898165198,0.039216361,1918,0.085558569,FALSE,4
2111,YJL198W,646348.1498,620297.6384,698329.0129,526948.7438,601964.1477,551681.4482,0.040017452,0.102560573,0.04081556,1919,0.08585297,FALSE,6
2744,YLR364W,641312.0315,644127.4056,671691.5198,518120.6432,611994.9576,555768.678,0.040023897,0.167269218,0.035403834,1920,0.085822075,FALSE,2
2250,YKL025C,631675.2975,613935.2652,613499.4363,570164.3661,600977.203,589797.4243,0.040099169,0.194498486,0.038935964,1921,0.085938719,FALSE,4
2033,YJL074C,644141.4225,647972.5408,635932.3032,534224.4687,551398.4514,614297.7403,0.040144715,0.804703653,0.036519763,1922,0.085991568,FALSE,10
2532,YLR043C,626993.4256,676699.862,615396.3001,542129.1939,572766.4563,592777.0945,0.040378214,0.942514218,0.041941723,1923,0.086446753,FALSE,9
2069,YJL133W,513730.1351,516911.3045,602660.0474,628959.0536,693417.7056,633592.0753,0.040393847,0.905766957,0.039662486,1924,0.086435275,FALSE,3
2036,YJL081C,583899.4178,544788.2562,570616.6941,641812.1535,658660.5252,595444.28,0.040440146,0.800471588,0.041411161,1925,0.086489393,FALSE,4
2407,YKR021W,553413.6214,551546.9592,569938.8283,620332.762,696222.7054,603297.3595,0.040441724,0.810007056,0.048778597,1926,0.086447859,FALSE,5
1292,YGL014W,619778.9531,619675.7978,646657.9924,565983.0856,607193.8907,568552.2186,0.040482094,0.12932045,0.040146895,1927,0.086489248,FALSE,10
2155,YJR050W,673433.1057,593262.2231,704167.1186,551953.838,576149.5617,545732.94,0.040489738,0.099379126,0.044853378,1928,0.086460711,FALSE,2
902,YDR386W,626670.9196,639561.9622,732694.1093,561473.8614,582173.1814,508734.1678,0.040506264,0.251816635,0.044396817,1929,0.08645116,FALSE,1
1246,YFR007W,562417.4115,564666.0464,567980.7245,609809.6929,682800.9817,608925.0574,0.040588852,0.856047682,0.048542804,1930,0.086582542,FALSE,6
3761,YOR320C,622370.3329,621675.0785,638975.0965,561258.0284,608874.7644,573779.5222,0.040696262,0.136135158,0.038996693,1931,0.086766707,FALSE,5
894,YDR377W,316308.7675,328383.5972,341181.1094,446098.145,1174523.492,904149.4874,0.040707986,0.978880152,0.073432486,1932,0.08674678,FALSE,6
182,YBR052C,577371.4883,573806.4146,592230.8061,611131.3143,643393.1859,604551.3092,0.040971595,0.761722553,0.043798042,1933,0.08726335,FALSE,9
1008,YDR541C,541286.7469,517660.5241,593209.1963,615946.5173,693917.6024,630370.9519,0.041157388,0.737300894,0.042663965,1934,0.087613737,FALSE,1
1729,YHR047C,833641.4052,890088.1516,619891.3334,512935.1799,313847.0888,502309.2607,0.041205993,0.754349906,0.031934912,1935,0.087671872,FALSE,40
1727,YHR045W,641008.2616,618130.3241,679383.0171,556189.1399,605541.6957,539527.3252,0.041293938,0.091041666,0.041406956,1936,0.087813606,FALSE,6
3882,YPL119C,638368.1434,649239.8896,637339.7989,528782.071,607596.8835,572745.7055,0.041496354,0.285099752,0.035806267,1937,0.088198497,FALSE,2
3429,YNR049C,602813.3569,677514.9285,694894.4756,518387.8911,585573.021,564707.9108,0.041517621,0.497415009,0.041566989,1938,0.088198167,FALSE,1
3843,YPL066W,648876.5895,615208.0141,615627.6084,567518.011,602309.9985,574739.5233,0.041875066,0.144388569,0.042917887,1939,0.088911628,FALSE,3
3853,YPL079W,625055.7756,679483.4124,925964.5629,509408.7938,534301.0937,426739.0607,0.041882372,0.310749144,0.061189166,1940,0.088881301,FALSE,4
2610,YLR166C,566605.5538,576026.7106,600710.3947,617090.8589,634556.1455,606882.8021,0.041908318,0.992278239,0.041706644,1941,0.088890543,FALSE,8
3743,YOR290C,631900.709,626429.1663,656152.9504,553859.6062,612650.9532,553372.235,0.041940804,0.110793942,0.040341516,1942,0.088913641,FALSE,6
1865,YIL026C,613079.7775,638437.5035,629845.2511,599788.6966,587387.0415,554506.5791,0.042125251,0.654528311,0.039229455,1943,0.089258701,FALSE,3
3261,YNL159C,632266.8404,697416.177,680857.0279,478281.3434,572182.0984,586782.7604,0.042149655,0.558119779,0.033762709,1944,0.08926447,FALSE,1
3213,YNL095C,634938.8913,626918.4104,677315.6334,554568.2977,609325.3902,536930.4423,0.042262322,0.115290013,0.041471926,1945,0.089457059,FALSE,3
2539,YLR055C,773974.8323,766734.7292,621085.197,466457.4182,422336.7235,603243.4472,0.042301415,0.933387762,0.038961504,1946,0.089493795,FALSE,8
2504,YLL062C,546655.3325,560884.4748,583876.4514,626267.7824,677712.0699,600940.09,0.042415995,0.914459615,0.046838931,1947,0.089690113,FALSE,2
2562,YLR083C,616930.3427,616257.2588,662243.1635,581173.3645,594742.4301,557836.1506,0.042572792,0.201995388,0.04455995,1948,0.089975455,FALSE,9
215,YBR092C,1081478.048,1923039.448,300423.7446,118992.2414,195767.0409,178323.8978,0.042635882,0.890454855,0.116371318,1949,0.090062559,FALSE,7
112,YBL058W,489793.9934,441121.4628,483292.5886,762007.7072,840326.0323,542536.5676,0.042672598,0.910549018,0.054458005,1950,0.09009389,FALSE,9
529,YDL095W,697326.6015,715843.0273,586547.5272,548219.3111,517729.9763,567369.8686,0.042718686,0.896139265,0.046470509,1951,0.090144966,FALSE,22
16,YAL013W,570543.3315,572255.028,601277.7299,605026.1843,618356.4415,632783.2794,0.043283463,0.788144613,0.04322258,1952,0.091289967,FALSE,4
2920,YMR013C,628996.822,617420.3554,705154.3757,542086.537,591288.0001,557247.0611,0.043311195,0.15549879,0.049090381,1953,0.091301684,FALSE,1
1978,YIR026C,586543.2542,573107.2934,602182.853,614393.3974,619690.9514,607933.5483,0.043489852,0.795944789,0.042007142,1954,0.091631382,FALSE,16
3744,YOR291W,616173.2605,618055.6527,647439.8816,558483.1974,598095.1426,587757.0091,0.043499972,0.220726564,0.042580976,1955,0.091605823,FALSE,7
2701,YLR300W,512866.5421,507903.3547,518770.6957,691905.9228,561196.5594,758029.1037,0.043724372,0.195869204,0.053305372,1956,0.092031309,FALSE,11
3709,YOR243C,563689.692,575509.3962,587085.0462,615084.5762,656049.0763,602900.5271,0.043768294,0.913560612,0.047605644,1957,0.092076681,FALSE,22
2170,YJR068W,627052.2291,625799.6327,638520.0131,562668.7572,612952.9388,561895.7192,0.043844493,0.128654263,0.041864514,1958,0.092189876,FALSE,12
1887,YIL061C,565281.5098,501719.3876,573890.7274,638620.5098,701476.515,609364.5141,0.043872199,0.64125089,0.044035812,1959,0.092201044,FALSE,2
325,YBR251W,358768.9922,352144.0234,375369.4319,962988.2842,453479.7938,942969.4193,0.044062185,0.179437038,0.063632474,1960,0.09255307,FALSE,2
3046,YMR197C,649890.7974,674039.4995,649007.1643,505519.2139,615527.2964,550353.2266,0.04429716,0.281566441,0.038090833,1961,0.092999188,FALSE,3
3214,YNL096C,541583.4456,462912.2265,317567.9462,831619.0223,751536.3973,614966.8869,0.044524312,0.541616584,0.032767441,1962,0.093428436,FALSE,37
3436,YNR060W,560437.8211,591386.1092,496060.9072,633220.0687,628268.8381,666615.1312,0.044737051,0.194807436,0.037750187,1963,0.09382702,FALSE,1
225,YBR106W,397106.962,407596.733,400282.4923,492307.6062,1005449.779,831608.2954,0.044815984,0.971218942,0.067710451,1964,0.093944708,FALSE,19
2365,YKL183W,542095.5236,608792.3342,537881.9646,634911.3753,622647.4479,638939.0026,0.044904782,0.108977979,0.042029185,1965,0.094082946,FALSE,2
441,YCR063W,532958.9156,518306.3779,552739.0625,604301.4976,755640.4562,624011.22,0.045007656,0.745619472,0.059470047,1966,0.094250519,FALSE,1
2536,YLR050C,446309.8876,454647.5286,456982.8472,684853.3122,546000.7336,922730.1342,0.045038567,0.215325283,0.073550804,1967,0.0942673,FALSE,4
4011,YPR037C,678813.9633,676874.0081,624125.9454,596857.2905,566915.0221,494679.1193,0.04523381,0.590549941,0.038356364,1968,0.094627844,FALSE,1
911,YDR397C,582427.1939,585999.5512,562212.8117,602551.0954,650852.6131,614737.5494,0.045253898,0.901317975,0.048088505,1969,0.094621787,FALSE,2
3051,YMR207C,649323.5952,637852.174,654032.1036,593539.6461,507946.3038,583980.2927,0.045319281,0.929717565,0.036231964,1970,0.094710396,FALSE,9
1566,YGR158C,642054.379,631917.2109,611294.563,573862.1924,606763.2375,559277.9391,0.045354708,0.263455458,0.044107789,1971,0.094736343,FALSE,3
2260,YKL040C,624691.09,612709.2625,664539.6258,569289.5575,601587.4213,558674.0977,0.045423371,0.110303633,0.047290322,1972,0.094831652,FALSE,6
1317,YGL047W,582753.991,565751.0472,535607.278,598676.3177,676899.2429,632133.6009,0.045675117,0.956080854,0.048313582,1973,0.095308899,FALSE,4
2751,YLR375W,550883.1223,585646.6175,509653.8579,595140.219,675556.8632,665375.5567,0.045847672,0.511478539,0.044767088,1974,0.0956205,FALSE,1
619,YDL215C,417486.4455,420356.7601,430722.8073,901562.8055,497812.3095,819779.2723,0.045909371,0.167208909,0.06198988,1975,0.095700698,FALSE,19
4106,YPR181C,574478.3273,582921.888,566625.173,633355.422,590313.5862,642969.3079,0.04594338,0.097989467,0.047843582,1976,0.095723125,FALSE,30
460,YCR093W,649533.4405,640176.7605,641866.5298,581782.179,513698.3522,597654.9114,0.046007715,0.882178237,0.037388012,1977,0.095808681,FALSE,41
2983,YMR106C,649830.2823,631091.7413,662812.4269,548998.5232,617588.0716,530555.6964,0.046063263,0.09715176,0.042720938,1978,0.095875861,FALSE,4
1917,YIL105C,568483.7675,547287.3305,578138.834,606781.8302,682073.3597,614600.2473,0.046090351,0.672804833,0.052403749,1979,0.095883767,FALSE,8
3383,YNL328C,574760.4273,552738.3302,568065.5736,615172.1738,682235.865,603974.112,0.04611913,0.709921089,0.053384461,1980,0.095895181,FALSE,2
471,YDL006W,553156.5445,605157.5523,551663.6025,613486.2218,623207.6559,643699.1571,0.046199476,0.161156029,0.04494343,1981,0.096013751,FALSE,4
209,YBR085C-A,549499.7408,602467.6767,520144.1512,641044.8655,613476.9333,653429.8645,0.046206668,0.089346482,0.042796275,1982,0.095980248,FALSE,2
2034,YJL076W,604919.7349,665511.1273,648972.4063,550495.9593,602684.2948,560087.4496,0.046336657,0.506777326,0.046733503,1983,0.096201722,FALSE,22
2868,YML075C,377843.2228,378496.8862,397152.2847,1015498.919,474928.3971,817877.2613,0.046384044,0.18287749,0.071545301,1984,0.096251567,FALSE,20
3110,YMR277W,621353.8814,609777.8421,620262.1624,578982.0176,607206.668,582223.5124,0.046544404,0.07436989,0.045643056,1985,0.096535673,FALSE,12
2414,YKR029C,576319.2256,570038.1712,571227.2438,608822.202,667266.6447,605489.2942,0.046559261,0.799953095,0.053395497,1986,0.096517864,FALSE,3
874,YDR351W,646242.8247,634589.7836,692096.3857,531877.6039,617595.9816,525793.0488,0.046569999,0.100364413,0.044992617,1987,0.096491538,FALSE,1
1284,YGL004C,671430.1173,637016.607,633146.792,525809.8217,612243.7675,558262.489,0.046601604,0.153880579,0.043203917,1988,0.096508453,FALSE,3
566,YDL137W,653748.6408,661178.9711,592794.067,580469.4575,555558.7306,577802.5876,0.046736843,0.886416566,0.048661848,1989,0.09673986,FALSE,26
126,YBL076C,708781.449,794655.3122,576217.8411,532638.8145,493931.523,536727.5396,0.046940388,0.825734725,0.057059186,1990,0.097112351,FALSE,83
3309,YNL230C,685335.5428,587726.048,751829.3477,547509.0003,560137.2506,523712.9737,0.046941767,0.126510631,0.054884998,1991,0.097066427,FALSE,1
835,YDR298C,360439.2331,340505.9289,386286.0227,1011126.698,452084.9684,896219.7964,0.0469564,0.205552284,0.068184093,1992,0.097047941,FALSE,16
1654,YGR278W,575704.3894,573941.9039,570860.0895,594383.195,660591.4355,623342.6474,0.047146033,0.902627673,0.052030269,1993,0.097390977,FALSE,2
4061,YPR116W,524827.9031,527347.1038,599005.5298,620269.0028,696560.5614,624593.803,0.047177266,0.826270564,0.049369048,1994,0.097406622,FALSE,1
1081,YER026C,610242.8888,645159.4311,717455.3294,565407.5701,584445.6737,522766.0251,0.047207562,0.32550466,0.051636381,1995,0.097420318,FALSE,2
3406,YNR023W,521738.5843,587315.3378,584702.0004,631514.5712,648073.3337,619282.1975,0.047554368,0.492603354,0.041050117,1996,0.09808684,FALSE,4
586,YDL165W,639615.2896,625025.5653,664063.0317,559680.0905,613086.8496,536199.3303,0.04762339,0.099340413,0.045052827,1997,0.098180018,FALSE,4
2151,YJR046W,648123.8545,622407.1989,660497.909,551304.9343,615530.1232,540406.0292,0.047653523,0.074805368,0.045428038,1998,0.09819297,FALSE,7
4115,YPR191W,308530.8482,303371.5662,271064.931,1224000.567,399442.2345,888474.0589,0.047710539,0.155564824,0.086166299,1999,0.098261275,FALSE,22
3649,YOR153W,795904.9833,691398.3024,858914.4715,317126.8119,607316.1585,457077.9195,0.04771957,0.129252313,0.02950207,2000,0.098230735,FALSE,61
3373,YNL312W,565884.2546,588447.3996,595168.6534,614700.5899,633216.8829,604824.1572,0.047796484,0.819553412,0.04725977,2001,0.098339892,FALSE,7
403,YCR008W,553860.6524,542819.175,605695.4746,619735.7832,655106.7992,620356.3151,0.047883034,0.805987944,0.046879683,2002,0.098468757,FALSE,1
965,YDR476C,614037.5989,625820.0218,656722.2376,568151.2681,606536.098,558957.771,0.048049684,0.183344027,0.048451557,2003,0.098762132,FALSE,3
838,YDR301W,655557.3811,686483.1341,606548.4933,521499.6455,568398.3923,592678.3522,0.048087538,0.825568324,0.047084482,2004,0.098790616,FALSE,2
2582,YLR109W,764370.1648,813765.6614,559242.4208,524204.8744,485995.4706,504056.2692,0.048126681,0.957796105,0.057630537,2005,0.098821718,FALSE,76
3688,YOR215C,493914.2528,499066.7982,516983.185,778126.1191,552648.7626,703267.2474,0.048189,0.186743401,0.058784988,2006,0.098900356,FALSE,6
3211,YNL091W,648668.7746,644553.6061,626087.2538,541973.6515,616213.2949,555943.3167,0.048265717,0.206573793,0.045372567,2007,0.099008448,FALSE,3
322,YBR247C,533670.103,549815.1683,545696.4829,682749.7345,571245.1604,686502.3368,0.048412128,0.126617672,0.05285706,2008,0.099259328,FALSE,16
886,YDR367W,575055.017,513630.3401,573229.236,626930.9125,693110.81,611119.2768,0.048438945,0.604561448,0.049518251,2009,0.099264877,FALSE,1
563,YDL134C,649286.619,621223.9227,683256.7395,529288.1782,612849.3954,547855.6893,0.048448051,0.076930821,0.047212536,2010,0.099234143,FALSE,3
3866,YPL099C,666345.2218,668942.9564,673260.3983,556768.6122,611458.796,475504.1251,0.048721963,0.23059051,0.037113864,2011,0.09974556,FALSE,1
3708,YOR241W,624743.1931,613623.3047,649043.3461,565871.1717,608207.1773,567028.0288,0.048800502,0.083097709,0.048782759,2012,0.099856694,FALSE,13
3005,YMR138W,674947.899,665650.383,669284.9521,541822.7039,620818.2267,480981.5542,0.048908174,0.179571263,0.039580584,2013,0.100027299,FALSE,1
1443,YGL238W,651099.2517,679362.6506,666749.6233,585866.6007,469440.2158,580081.0139,0.049088556,0.75450257,0.035795857,2014,0.100346369,FALSE,11
752,YDR174W,534428.9346,505717.7353,571236.0723,623795.5063,604070.0523,733633.2067,0.049498456,0.540794318,0.058791945,2015,0.101134067,FALSE,11
372,YCL030C,791685.3198,948600.8471,547983.1279,505609.3732,403965.3079,468974.9532,0.0495025,0.792729869,0.06527795,2016,0.101092158,FALSE,41
1964,YIR002C,622196.1811,647805.9954,712956.7987,525476.5138,609865.948,531825.2492,0.049617783,0.185028683,0.051420926,2017,0.101277349,FALSE,2
116,YBL063W,604155.5948,694255.6304,696240.8606,521999.5645,516523.9236,605932.0786,0.049807862,0.977724666,0.0496696,2018,0.101614949,FALSE,1
2746,YLR369W,518023.7426,517713.6924,514630.5241,695900.8657,556714.8505,748735.7147,0.049956184,0.15990926,0.058525538,2019,0.101867068,FALSE,7
146,YBL104C,539523.1283,553946.7985,545966.0061,616202.0751,597983.5113,721162.4723,0.050071276,0.251143425,0.062995537,2020,0.102051209,FALSE,12
1188,YER169W,550340.6359,575895.3206,591362.2617,613101.0765,659250.9254,609318.9858,0.050335556,0.987855301,0.052324004,2021,0.102539082,FALSE,4
2726,YLR344W,1277145.267,2371535.472,81763.04945,23991.99026,44902.24082,38006.29177,0.05085994,0.892232532,0.141780916,2022,0.103556069,FALSE,2
2556,YLR074C,531651.9986,511775.5778,595260.6265,665195.3863,689887.717,595781.806,0.050906852,0.829855761,0.05115401,2023,0.103600351,FALSE,3
2697,YLR293C,261304.7721,245120.1801,281051.926,1242371.114,355859.2312,987719.7068,0.051291337,0.18938156,0.085430495,2024,0.104331243,FALSE,2
351,YBR286W,695505.9682,674193.8252,583511.4644,552337.3009,560323.5148,564144.7016,0.05136013,0.787492139,0.055820979,2025,0.104419582,FALSE,22
2405,YKR017C,645062.6154,707126.5739,625891.0833,500199.0142,556560.2778,601251.6444,0.051441398,0.875191451,0.048999396,2026,0.104533185,FALSE,1
1933,YIL126W,611700.4054,617451.5375,624369.8734,598244.8418,566816.3198,596883.1781,0.051889718,0.855361864,0.048670916,2027,0.105392189,FALSE,18
1679,YHL025W,576853.174,566163.3073,572373.5544,594526.9966,619394.1553,663948.6614,0.052029151,0.609157751,0.05779119,2028,0.105623281,FALSE,2
1983,YIR036C,632943.7336,628325.4773,650329.5311,541573.4275,614778.9808,565719.3636,0.052131303,0.124344775,0.048760715,2029,0.105778498,FALSE,4
3529,YOL128C,589025.4945,657324.9187,678353.209,562643.2325,569708.7407,574711.4474,0.052201997,0.767828352,0.055912393,2030,0.105869764,FALSE,2
54,YAR003W,553216.9956,588183.675,571466.5555,595944.9414,660720.3551,627489.383,0.052220821,0.781655758,0.054857578,2031,0.105855795,FALSE,2
2118,YJL209W,592958.0074,571644.066,574184.0405,645315.351,604556.7807,607283.0404,0.052338324,0.499757655,0.05575709,2032,0.106041772,FALSE,1
792,YDR229W,580303.3788,569065.5462,567701.057,605272.5314,668745.044,607967.4864,0.052631405,0.776071291,0.059746557,2033,0.106583125,FALSE,4
1915,YIL103W,610111.2851,615347.3333,633713.719,573414.565,605287.0294,583872.4551,0.0526782,0.170577834,0.052489167,2034,0.106625443,FALSE,8
3500,YOL080C,587017.181,570615.6413,563262.887,608626.0206,663203.3983,606101.955,0.052690448,0.810587674,0.058214937,2035,0.106597825,FALSE,8
514,YDL075W,562287.3263,554209.5667,438427.7886,646110.0418,623077.0374,730828.7147,0.052949544,0.248155158,0.045506817,2036,0.107069387,FALSE,21
250,YBR136W,666867.9094,716343.2309,594338.2479,516110.1594,561344.9376,579394.8044,0.052997586,0.912924325,0.056119525,2037,0.107113924,FALSE,1
2654,YLR226W,527852.2251,544660.6375,583162.0435,700118.7487,633386.1204,595339.1339,0.052998288,0.604786318,0.058658477,2038,0.107062783,FALSE,1
3766,YOR327C,554775.3789,563519.5812,581910.9797,593347.7174,675190.1411,628830.3117,0.053077988,0.866633447,0.058310894,2039,0.1071712,FALSE,3
2019,YJL053W,627817.0814,611496.8264,679886.6844,547586.8803,598658.9795,570003.2474,0.053111348,0.119096478,0.056015296,2040,0.107185989,FALSE,4
1837,YHR197W,599031.62,633503.7453,615936.3469,590711.8995,585395.4261,591183.6433,0.053330794,0.785417177,0.055629902,2041,0.107576128,FALSE,15
579,YDL156W,557766.7987,575211.983,598373.0903,605173.8684,646861.1523,617517.8252,0.05344282,0.977348505,0.054108122,2042,0.10774931,FALSE,5
2915,YMR006C,466381.2938,447340.6176,475955.9189,775294.7808,517391.8953,833160.2036,0.053654615,0.197044221,0.065441304,2043,0.108123372,FALSE,5
2598,YLR134W,405089.6725,358493.8085,387261.8595,1040559.875,467123.1396,801748.8514,0.053809737,0.223386528,0.081627024,2044,0.10838292,FALSE,6
3976,YPL260W,556083.965,573308.469,601838.4213,616596.83,643839.5489,609105.9429,0.053859979,0.996213221,0.053525385,2045,0.108431069,FALSE,11
415,YCR024C,654698.787,621248.2083,638556.3806,548906.4862,616447.4603,554044.6522,0.053891154,0.075929353,0.052055395,2046,0.108440802,FALSE,1
3105,YMR270C,594683.9705,662215.8218,739771.6519,529512.6634,536629.6766,582523.3491,0.053947563,0.695607458,0.061796792,2047,0.108501278,FALSE,1
1916,YIL104C,611973.2982,633001.3177,656513.6066,563090.0124,610004.6828,556801.0878,0.054037889,0.212868212,0.053833073,2048,0.108629877,FALSE,5
880,YDR359C,580890.5853,587278.6342,590332.5529,616339.2067,632496.7211,596295.2612,0.054049656,0.958915203,0.056072603,2049,0.108600504,FALSE,8
3741,YOR288C,580467.6394,545666.9315,554364.4134,609528.1379,695411.6992,609526.6661,0.054134979,0.696069223,0.062713158,2050,0.108718882,FALSE,7
1967,YIR005W,515932.0132,548855.4634,610410.324,633400.7263,655979.7134,627965.4171,0.054240063,0.839137131,0.049581394,2051,0.108876811,FALSE,1
842,YDR307W,686501.186,693561.5842,645466.9195,567888.6506,449731.9818,590942.2487,0.054582668,0.739846958,0.039703094,2052,0.109511133,FALSE,7
1774,YHR102W,655853.0431,615696.9328,677958.7804,533672.7842,615415.7631,544469.094,0.054587675,0.055510062,0.053407699,2053,0.109467832,FALSE,5
2427,YKR051W,575900.751,602540.0743,578470.126,603434.5309,626986.7775,614234.5987,0.054662956,0.474647215,0.054715221,2054,0.109565429,FALSE,2
1981,YIR034C,627369.6481,635203.6551,606326.0038,569711.0749,606897.1686,576136.2367,0.054731044,0.40277773,0.054236484,2055,0.10964852,FALSE,5
2220,YJR136C,601074.3426,649159.0125,674542.514,543376.0483,598306.615,568709.0427,0.054977994,0.392988103,0.055776034,2056,0.110089689,FALSE,2
388,YCL050C,728771.4813,735802.465,574268.0261,548536.3731,494085.6328,555059.1037,0.055230806,0.865904781,0.058848285,2057,0.110542163,FALSE,18
1985,YIR038C,629451.0871,628072.6946,613298.2959,565827.9242,610790.2477,575646.8949,0.055264211,0.232253663,0.053662803,2058,0.110555275,FALSE,5
2232,YKL005C,552388.0784,551644.3103,594870.7752,616003.9578,675548.8824,607984.3122,0.055266667,0.743672744,0.059629335,2059,0.110506492,FALSE,3
719,YDR130C,559915.0518,603953.5018,524266.8175,621327.7413,656696.1922,622334.609,0.055430108,0.397561577,0.051872907,2060,0.110779493,FALSE,1
1750,YHR072W-A,552274.2086,606652.2854,552236.1272,645532.0742,612388.6494,620204.0508,0.055663171,0.087854676,0.05480032,2061,0.111191303,FALSE,7
3017,YMR158W,362192.2922,363593.5145,385472.5293,1087183.773,454721.7084,797723.172,0.055788999,0.183876287,0.088810063,2062,0.111388608,FALSE,5
1002,YDR529C,204768.3136,194913.5315,243291.7181,1389421.343,300464.4276,1005059.255,0.056000396,0.192744247,0.098769851,2063,0.111756486,FALSE,10
66,YAR073W,558707.225,526218.9912,421614.4022,697706.9129,771771.9149,586859.4215,0.056248575,0.783801438,0.053937558,2064,0.112197376,FALSE,13
