,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
665,YDL190C,691814.5511,752513.4843,586685.2093,628069.0571,472821.8634,570826.8394,0.15154051,0.453139828,0.145337383,3781,0.182802504,FALSE,21
3068,YLR407W,620225.2855,641691.5721,623749.6753,623359.6938,573744.5061,603723.167,0.152262814,0.431996382,0.149605533,3782,0.183625249,FALSE,7
739,YDR052C,569907.1115,533187.6912,626579.1588,661254.6261,682930.0799,591451.8245,0.152501814,0.555427334,0.150930276,3783,0.183864862,FALSE,1
4066,YOR208W,615916.3138,521013.1191,557584.2883,648076.9922,728574.6584,581879.5878,0.152706044,0.466754688,0.157120446,3784,0.184062439,FALSE,1
817,YDR155C,635682.7941,642895.5837,600029.4009,607049.2075,603985.1416,594938.794,0.153839711,0.933885236,0.152856883,3785,0.1853799,FALSE,58
1988,YHR133C,666567.0629,733798.9806,653867.2573,625367.2587,423104.329,607513.8171,0.154091811,0.436730985,0.127695739,3786,0.185634641,FALSE,7
484,YCR057C,594645.5265,596332.519,586779.1577,636165.9873,590132.9563,658438.259,0.154094993,0.092870739,0.15422259,3787,0.185589454,FALSE,27
1698,YGR106C,553675.186,638222.0312,550974.3508,643033.0777,608355.3995,661860.1108,0.154336704,0.0203973,0.15693427,3788,0.185831496,FALSE,3
1001,YDR383C,524790.0799,578017.8536,561320.0445,722140.0217,546897.1443,703427.415,0.154523105,0.051702076,0.149674242,3789,0.186006831,FALSE,2
1943,YHR083W,642150.9371,611099.5785,641704.052,586079.2091,629954.2168,582226.6232,0.154563732,0.01124073,0.155347936,3790,0.186006644,FALSE,9
608,YDL119C,599064.5704,652346.2918,666878.0543,583066.4618,624480.2925,576762.1646,0.154752759,0.441627246,0.154445284,3791,0.186185,FALSE,5
791,YDR120C,642402.7209,623623.2665,614439.4375,625492.6231,590238.8351,588569.304,0.15501135,0.884020771,0.156662754,3792,0.186446932,FALSE,34
2786,YLR015W,660682.0958,613350.8326,627652.9151,598627.8096,623487.9209,568289.1401,0.155785218,0.069453498,0.155680426,3793,0.187328336,FALSE,7
3712,YNL299W,535746.9179,552360.4502,544766.6168,721127.9514,530105.9199,741860.4433,0.156163834,0.08407817,0.150188611,3794,0.187734119,FALSE,6
3617,YNL176C,562152.4828,629457.4081,511395.4927,587255.735,688178.9031,671441.5074,0.157062243,0.473905004,0.154028784,3795,0.188764398,FALSE,1
4463,YPR068C,572974.8242,518899.026,641482.1523,644468.1732,624384.0758,659225.7866,0.157093577,0.880382497,0.153202998,3796,0.188752319,FALSE,1
1070,YDR473C,588984.0316,596591.621,620306.2528,634948.2042,625609.3599,608674.5152,0.157343996,0.917362413,0.157711962,3797,0.189003415,FALSE,4
1638,YGR030C,523825.8959,496471.6567,653926.4721,684300.381,710034.2757,592135.445,0.157383357,0.651542506,0.159594563,3798,0.189000919,FALSE,4
3237,YMR026C,608351.7372,674383.1042,616306.8589,603439.3453,592068.647,596471.6461,0.157932811,0.506581814,0.165614308,3799,0.189610832,FALSE,4
37,YAL036C,604280.915,593433.383,611767.7016,625064.6742,636476.5092,604116.5553,0.160212153,0.497953647,0.159996395,3800,0.192296745,FALSE,20
384,YBR274W,642589.2066,612009.7478,700876.0398,553153.3572,643740.8454,559894.5126,0.160535308,0.029782101,0.165505033,3801,0.192633923,FALSE,2
3141,YML036W,565333.8736,564856.7435,579888.7509,646785.8747,567863.4666,721861.5656,0.162079896,0.17909159,0.166822935,3802,0.194436193,FALSE,11
1522,YGL130W,480239.5111,479686.0522,538525.6004,889693.5439,487693.1724,721636.677,0.162170711,0.182825296,0.165550756,3803,0.194493982,FALSE,15
2318,YJL162C,550547.0014,629204.5443,545861.848,651349.4485,588603.2975,684757.7601,0.162688663,0.010859874,0.164483523,3804,0.195063878,FALSE,1
2851,YLR100W,618236.446,633826.1697,617058.2226,613999.9165,586376.1431,613859.1389,0.163425583,0.341737142,0.161142361,3805,0.195895949,FALSE,20
1659,YGR058W,666486.1037,706248.6881,578738.769,553223.1674,599473.7763,591956.5122,0.164028421,0.999289779,0.162322729,3806,0.196566902,FALSE,2
2996,YLR309C,627824.5228,677069.1875,612934.4056,586598.1741,556424.0395,629361.8984,0.164304841,0.404937921,0.16635953,3807,0.196846436,FALSE,28
3602,YNL157W,592928.5038,623410.6618,576617.2993,641261.2003,614029.6807,619281.7948,0.164574711,0.05968907,0.165321036,3808,0.197117977,FALSE,6
2258,YJL080C,614583.5768,625624.6487,613926.5664,616165.7675,603758.7304,607531.3324,0.166612621,0.418682969,0.167442741,3809,0.199506476,FALSE,156
1855,YHL020C,490496.2016,457774.0837,600224.7278,746376.4609,838052.2316,510056.0448,0.167514077,0.619007838,0.163509347,3810,0.200533256,FALSE,4
3720,YNL309W,577753.4626,606326.0237,610621.002,641964.7611,601619.16,632134.6179,0.167619823,0.10675282,0.165369753,3811,0.200607193,FALSE,2
289,YBR154C,604963.8351,622484.5059,658932.8054,598823.2725,599149.435,607962.2251,0.168549315,0.616258622,0.172693173,3812,0.201666691,FALSE,15
1543,YGL160W,656747.4585,708844.2887,587677.1112,551340.364,561998.0915,627740.835,0.168855452,0.65834632,0.171019248,3813,0.201979994,FALSE,1
4556,YPR187W,591239.3995,562252.344,627352.3096,629143.8565,650490.0672,611593.7866,0.169416906,0.452711077,0.168730974,3814,0.202598455,FALSE,11
407,YCL016C,570187.6241,586610.2924,621007.1652,610148.0594,668929.0435,616688.9056,0.170686536,0.653614442,0.17495554,3815,0.204063248,FALSE,2
435,YCL052C,586361.6655,569267.3112,622936.8993,652366.2776,641299.7893,598823.6083,0.170755695,0.735024907,0.170179345,3816,0.204092433,FALSE,8
1233,YER064C,585532.7831,603916.0211,618621.3203,631270.4087,627890.9704,608606.5502,0.17103343,0.805223993,0.169605773,3817,0.204370834,FALSE,1
896,YDR257C,592847.0181,620151.1413,582925.0211,617189.2929,610085.2412,644732.2187,0.171630783,0.052150627,0.173760587,3818,0.205030907,FALSE,15
3984,YOR099W,649270.4278,658964.3693,638137.3335,576470.858,517886.222,652863.785,0.171695519,0.598344966,0.168455759,3819,0.205054534,FALSE,17
2997,YLR310C,607035.9306,616032.8822,592669.5892,609451.0428,625226.7215,623151.5437,0.17196405,0.477638082,0.170709209,3820,0.205321474,FALSE,15
3285,YMR094W,613919.7601,603921.1064,579255.891,603795.8206,627404.764,639673.0739,0.172010247,0.653753938,0.170311601,3821,0.205322884,FALSE,1
4228,YPL037C,638648.5246,608647.9991,712957.9444,596741.118,625088.373,531477.0755,0.172040261,0.092219981,0.172492907,3822,0.205304979,FALSE,30
1406,YFR038W,628977.3827,624998.8055,686968.2013,609991.301,623724.9855,533179.0128,0.173803822,0.181979861,0.16856449,3823,0.207355279,FALSE,5
1493,YGL094C,641129.5929,619607.131,622138.7809,575788.8371,623761.6309,605826.7154,0.174416479,0.119216224,0.172116618,3824,0.208031788,FALSE,14
2412,YJR070C,571176.605,608461.7105,585649.0983,653576.8461,584407.2583,657537.7219,0.174680333,0.020735623,0.171679001,3825,0.208292026,FALSE,50
2397,YJR053W,578760.0254,610998.471,587614.543,649734.5657,589424.5168,647092.6287,0.175160377,0.016032647,0.172845669,3826,0.208809849,FALSE,2
4410,YPL268W,639985.5295,604177.8183,645373.0912,578928.7329,620640.8512,602325.7847,0.175922433,0.022766883,0.173941922,3827,0.2096635,FALSE,2
1339,YFL008W,592588.8228,608889.8934,589660.1106,620110.8832,599815.5749,655432.0119,0.176958534,0.071367519,0.180272025,3828,0.210843227,FALSE,28
779,YDR104C,435056.4955,640696.0611,545546.2037,637118.5212,600875.4916,775483.3904,0.176962996,0.082750346,0.176535822,3829,0.210793477,FALSE,1
1113,YDR528W,577902.3339,587263.3456,600171.0233,594305.3441,619501.3655,684644.2446,0.177014829,0.542181712,0.184173958,3830,0.210800166,FALSE,3
3987,YOR103C,646599.0601,626096.8896,625876.5856,586570.6146,637676.1289,570407.7363,0.178742275,0.075705641,0.180927274,3831,0.212801754,FALSE,4
3376,YMR207C,591978.5295,572482.5694,623785.2533,608584.0496,653231.6872,623259.1828,0.178765924,0.409429169,0.180203962,3832,0.212774369,FALSE,16
3702,YNL286W,603434.7705,642900.7744,651421.4634,604576.6001,620563.9282,573568.5539,0.180585315,0.493177777,0.177823598,3833,0.214883805,FALSE,1
3386,YMR217W,614868.973,619787.197,619515.8989,606866.3251,619286.259,602975.865,0.18126193,0.204345672,0.181737863,3834,0.215632672,FALSE,95
4203,YPL005W,646554.5529,746965.3762,587567.9105,539103.6089,546547.6608,632886.2433,0.181435054,0.554279384,0.189412627,3835,0.215782342,FALSE,1
3086,YLR429W,549368.8287,535348.0954,600112.8048,724376.7915,551390.8833,682670.8672,0.181643367,0.265633611,0.176947855,3836,0.215973774,FALSE,32
4408,YPL265W,799193.9302,934825.7585,509360.1201,494603.5681,341940.2279,643673.3514,0.181737807,0.455668378,0.171168243,3837,0.216029746,FALSE,5
4329,YPL158C,581315.0606,562748.6235,621880.7881,592295.8288,669438.5926,642332.8155,0.182299246,0.506707839,0.18217045,3838,0.216640663,FALSE,1
1581,YGL210W,490558.1984,495680.5662,529564.1185,831751.8471,473649.9895,776560.6539,0.182310745,0.126586491,0.167228399,3839,0.216597892,FALSE,9
887,YDR245W,663498.2818,708172.7506,658897.7551,526777.3419,451832.9361,697257.4765,0.182621381,0.595400777,0.186734902,3840,0.216910448,FALSE,10
1561,YGL185C,648057.9734,668913.5198,587520.6975,594617.4556,582686.8807,604699.1096,0.183325821,0.620060694,0.180835507,3841,0.217690463,FALSE,2
3326,YMR146C,586190.4983,591725.1744,603981.4067,642325.483,587814.6592,653168.626,0.183809909,0.139877099,0.180986686,3842,0.218208484,FALSE,29
1702,YGR113W,580802.0848,599421.625,613174.4166,641241.9815,596812.0427,638228.5064,0.184368261,0.148930113,0.182084335,3843,0.218814373,FALSE,2
1875,YHR004C,659010.9515,735203.0969,594431.7285,509918.9968,552302.7781,650272.013,0.184622325,0.755130537,0.188650317,3844,0.219058903,FALSE,1
4293,YPL116W,567378.0594,562677.027,604165.6034,686984.6592,569323.2051,664130.6932,0.184900682,0.232197972,0.180709874,3845,0.219332123,FALSE,14
4357,YPL199C,644139.2859,616026.5424,674281.9752,584089.8499,644634.5893,542746.9178,0.185560405,0.038991684,0.185667215,3846,0.220057464,FALSE,11
2076,YIL035C,608122.4025,606290.9707,610392.6854,618247.5115,626882.4032,607318.3723,0.1861572,0.557028231,0.186346742,3847,0.220707821,FALSE,15
4314,YPL140C,588346.6248,571351.0889,623036.0063,616901.8141,663989.4535,609751.9296,0.186427673,0.382419942,0.190099339,3848,0.220971054,FALSE,2
1994,YHR143W-A,607097.2095,638654.2989,628787.4518,621140.5322,589800.443,601157.8311,0.186663237,0.493368701,0.18646112,3849,0.221192783,FALSE,4
86,YBL014C,527507.427,488081.8429,669817.772,629327.553,722478.7785,627253.0026,0.188890525,0.500444482,0.198064204,3850,0.223773943,FALSE,1
2839,YLR086W,606224.7719,578129.5739,609732.755,609537.9725,656118.2293,613186.0149,0.189000126,0.290120642,0.191442528,3851,0.223845643,FALSE,20
2800,YLR033W,578771.2397,598853.8669,588785.9048,660900.6326,579581.129,653625.5488,0.189635409,0.04681071,0.185040554,3852,0.224539746,FALSE,20
459,YCR023C,595757.7752,622983.5495,566046.3699,649678.8757,612636.3917,617582.1537,0.190350146,0.08547993,0.19036317,3853,0.225327541,FALSE,3
2626,YKL182W,630095.786,626321.8109,626860.7443,623989.2707,567644.3911,610122.1896,0.190386779,0.588516356,0.184992758,3854,0.225312428,FALSE,244
3627,YNL189W,694368.9043,637011.4743,592773.0851,595197.1395,613438.4093,558544.9048,0.191981034,0.392549231,0.193843024,3855,0.227140207,FALSE,24
1456,YGL048C,628256.2703,605584.6702,642186.9465,620033.0577,589440.1615,601167.44,0.192030354,0.559428067,0.191913978,3856,0.227139638,FALSE,29
2041,YHR202W,613416.9763,571434.3221,596209.9764,624261.6735,665603.3669,598669.395,0.192335495,0.354694336,0.194228952,3857,0.227441584,FALSE,5
4454,YPR056W,611372.8904,607063.7445,588255.1011,602971.8508,638188.3401,624140.1957,0.1927807,0.955230151,0.191839685,3858,0.227908962,FALSE,7
2172,YIL161W,683914.3458,597837.2244,849290.315,596251.9547,634292.0683,399400.4234,0.192874884,0.118758465,0.182342706,3859,0.22796122,FALSE,2
308,YBR177C,726172.1387,791784.9189,527624.5271,548607.9947,566533.4351,545810.1982,0.193152763,0.86021308,0.182864649,3860,0.228230506,FALSE,15
3719,YNL308C,637879.7294,651139.1801,619505.8119,610984.6294,542415.6393,625199.1354,0.194087858,0.404411373,0.185943541,3861,0.229276021,FALSE,20
328,YBR207W,707626.2841,584368.251,865026.5004,576881.8865,649257.074,384526.3484,0.194702349,0.081923265,0.183239957,3862,0.229942365,FALSE,2
3783,YNR052C,621934.6388,611647.9262,649054.3595,604273.6504,621851.9263,583063.7058,0.195864004,0.06581006,0.196598508,3863,0.231254394,FALSE,15
3220,YMR004W,640304.3471,606091.2928,649170.1527,594256.3036,629957.1547,574417.8281,0.19710742,0.011851621,0.196888523,3864,0.232662252,FALSE,11
2923,YLR208W,610668.3058,624998.9938,635056.0947,612107.1944,585668.4701,617014.653,0.198488165,0.623036587,0.196251525,3865,0.234231442,FALSE,24
3390,YMR221C,623640.3887,610197.1351,642224.5295,599970.6581,623519.7777,590222.337,0.198875894,0.024640228,0.200148707,3866,0.234628286,FALSE,6
1983,YHR128W,639750.7976,639806.8592,662290.0669,618546.6316,507190.8686,627212.2735,0.199486137,0.599323358,0.18495505,3867,0.235287373,FALSE,20
1891,YHR024C,529437.1337,472548.2901,525993.7182,865273.4304,478402.9022,727176.374,0.199589913,0.216992466,0.189722394,3868,0.235348913,FALSE,19
3022,YLR353W,579331.8369,624237.6846,583270.5125,638668.6227,647600.6939,597466.0436,0.20033812,0.528623675,0.200302181,3869,0.236170113,FALSE,1
3242,YMR032W,561481.2646,484175.2488,638022.3032,673394.8749,728751.8328,574956.0642,0.200354935,0.414608553,0.196669456,3870,0.236128904,FALSE,3
1400,YFR031C,722404.5054,615294.4484,653300.5587,632783.4311,467678.0042,605197.4756,0.200554847,0.876929448,0.187619854,3871,0.236303451,FALSE,27
2202,YIR036C,612791.0931,657479.1684,628652.4019,619840.0728,557804.5504,612239.466,0.201130945,0.306270005,0.19700418,3872,0.236921033,FALSE,7
4264,YPL082C,548224.8965,546185.3943,560387.373,774130.4293,532801.7276,670805.8774,0.201287829,0.147648154,0.199149799,3873,0.237044613,FALSE,41
1444,YGL031C,641033.6343,609647.5411,635407.7076,606252.774,624530.3454,573751.2728,0.202413354,0.043556416,0.199694435,3874,0.238308546,FALSE,35
3226,YMR011W,517074.3157,503123.1089,597184.9081,751097.1,515060.4868,743348.7749,0.202978201,0.248677274,0.189489911,3875,0.23891189,FALSE,12
2306,YJL143W,569148.3062,441603.7367,625816.2231,630495.0177,798473.5095,588868.3448,0.203342735,0.284153949,0.20525323,3876,0.239279209,FALSE,1
1073,YDR477W,600848.2494,597070.356,615759.7513,622982.4416,635684.7672,604163.0469,0.203436634,0.503389538,0.203467756,3877,0.239327957,FALSE,22
2015,YHR170W,630408.1908,625453.4283,611098.2724,593946.6025,623889.9668,599970.9349,0.203621434,0.240676315,0.204633773,3878,0.23948359,FALSE,18
3762,YNR031C,622269.732,624941.0456,612835.2501,605361.9944,621289.8036,597102.6696,0.204253207,0.329777434,0.204658285,3879,0.240164702,FALSE,12
2507,YKL033W,654933.8484,592712.7154,741798.6854,608935.0617,617405.4625,505141.6784,0.204625102,0.105263685,0.201514935,3880,0.240539972,FALSE,3
374,YBR263W,607814.8579,616731.9004,699222.6885,607677.433,606457.4896,566699.5295,0.204784856,0.296767836,0.211437981,3881,0.240665737,FALSE,32
1092,YDR499W,626290.4273,681284.2996,602999.4338,565629.2997,588543.882,625747.0273,0.204806703,0.657105794,0.20854459,3882,0.240629411,FALSE,4
369,YBR257W,585906.7842,556973.1243,624351.8078,636003.9522,674010.2262,594132.765,0.205053816,0.397467787,0.205447816,3883,0.240857702,FALSE,8
3037,YLR371W,601489.7156,596320.8283,879234.392,528769.9376,593980.2509,551594.1226,0.20613666,0.213752762,0.232105188,3884,0.242067277,FALSE,15
212,YBR060C,646534.5375,610112.9726,653461.2336,562411.0256,641663.6157,583794.9648,0.20660431,0.013895203,0.208810314,3885,0.242553992,FALSE,7
3261,YMR064W,653454.976,630341.7935,610258.8925,563924.4525,600611.7276,628142.5211,0.207319391,0.629041073,0.205893189,3886,0.243330865,FALSE,1
1937,YHR077C,604759.9451,621229.8925,586904.5885,625129.2112,619056.5134,615226.1428,0.208126164,0.158303429,0.207470332,3887,0.24421493,FALSE,20
1100,YDR510W,586482.3625,673887.3066,650678.877,595702.8695,579348.5605,610404.0234,0.208265223,0.550858068,0.204383139,3888,0.244315248,FALSE,4
4445,YPR041W,571466.6784,576019.8214,543344.8234,731719.2054,544692.4701,671027.162,0.208341673,0.075520863,0.201544081,3889,0.244342085,FALSE,35
837,YDR177W,640008.3201,683226.7003,638302.7694,643384.5409,487894.4581,603157.9823,0.208955781,0.382076205,0.196223347,3890,0.244999311,FALSE,12
2122,YIL105C,535364.734,538742.0544,555162.908,785504.1111,515180.4825,695759.6349,0.209324841,0.126529258,0.199538857,3891,0.245368954,FALSE,17
3631,YNL197C,563922.6924,611767.7016,619009.3013,618751.261,642493.9188,619379.3643,0.210003765,0.723701318,0.205512066,3892,0.246101534,FALSE,8
2291,YJL126W,530896.9908,569879.0734,544952.0152,733738.2262,518675.1602,730206.3421,0.210104989,0.048968925,0.193916716,3893,0.246156911,FALSE,5
3683,YNL261W,666264.4982,692238.4191,649130.6416,636474.5613,435872.3156,620716.1961,0.210232588,0.429381672,0.185243387,3894,0.246243152,FALSE,10
3490,YNL016W,639909.0492,617569.238,677512.66,639614.0669,523050.5119,598609.7933,0.210984101,0.871334168,0.205651589,3895,0.247059945,FALSE,21
42,YAL043C,564339.4201,556317.5821,568068.285,697623.8176,537560.233,715043.3003,0.211447774,0.124005644,0.19831429,3896,0.247539347,FALSE,20
4213,YPL015C,625487.9261,607955.3497,648781.9638,594992.1946,625719.135,588754.172,0.212272227,0.018875876,0.214223642,3897,0.248440756,FALSE,8
2495,YKL018W,633790.4619,615085.2721,651019.8062,590903.0895,638539.6977,567124.5102,0.213185756,0.02981464,0.215337829,3898,0.249445929,FALSE,8
636,YDL148C,630459.1214,651657.3171,621324.4837,617344.0997,544568.2324,621532.9915,0.214159139,0.345797098,0.206430214,3899,0.250520603,FALSE,20
2699,YKR057W,633842.524,555906.7319,577741.5583,630860.7488,663949.9653,601457.3106,0.215110957,0.438148767,0.218107221,3900,0.251569507,FALSE,2
3878,YOL110W,604422.4425,557080.821,620302.6807,615199.6165,614511.4875,655833.8111,0.21543202,0.872116741,0.213415014,3901,0.2518804,FALSE,1
1808,YGR252W,607076.1899,649337.2628,619254.2528,619275.2515,595954.4886,595780.0933,0.216043377,0.458145867,0.218676505,3902,0.252530457,FALSE,6
3128,YML020W,559947.4601,616112.4111,616229.3366,629570.92,615219.2928,635389.5751,0.216822681,0.205510035,0.210736076,3903,0.253376441,FALSE,3
9,YAL002W,568534.3889,610814.8141,595299.634,593134.3552,623767.558,674912.8699,0.217429006,0.35973244,0.219619514,3904,0.254019902,FALSE,4
3964,YOR077W,591742.9219,598349.5184,620245.8604,609079.6322,640934.3699,616570.0038,0.217858182,0.5706567,0.220072546,3905,0.254456125,FALSE,6
2225,YJL033W,545924.5366,569003.9583,567114.0362,727377.0232,533145.1132,696042.2872,0.220105734,0.075241945,0.205901531,3906,0.257015425,FALSE,25
419,YCL033C,619746.1118,656210.3313,603836.3659,605442.0377,586495.4968,612764.738,0.220851854,0.309525706,0.222937678,3907,0.257820657,FALSE,3
538,YDL031W,622239.4023,617527.8799,623082.6671,605179.6158,590184.3499,624154.4132,0.221009384,0.765149431,0.221354985,3908,0.257938536,FALSE,34
4529,YPR158W,674775.2755,618114.7419,612733.1097,613286.419,550267.1448,615230.7153,0.221744653,0.895304734,0.220419414,3909,0.258730458,FALSE,1
2145,YIL131C,603571.2283,591427.1678,586869.3541,582510.6792,651040.2486,652176.0277,0.221916256,0.862611574,0.215778669,3910,0.258864462,FALSE,6
2881,YLR144C,621144.3618,623290.8222,624994.8236,630117.8973,594638.4023,590724.4265,0.222508061,0.950680406,0.226055449,3911,0.259488434,FALSE,4
3202,YML113W,715707.5256,650583.6206,754948.759,654262.9057,328233.8671,618296.0059,0.22325546,0.651306536,0.182191397,3912,0.260293495,FALSE,2
1228,YER058W,632102.0759,490371.4165,574817.748,622233.4994,740290.8782,594859.1187,0.223383353,0.275255647,0.226447439,3913,0.260376047,FALSE,1
3907,YOL148C,629385.4236,619794.5026,643657.1106,635291.2096,599786.4331,563815.964,0.224078769,0.512454962,0.223647501,3914,0.261119894,FALSE,10
3926,YOR021C,620702.642,606808.7736,646877.4696,601644.652,618958.5828,594561.5615,0.224093647,0.043137753,0.225850452,3915,0.26107053,FALSE,20
1374,YFL059W,591891.8867,576013.3193,621085.9556,629794.8854,658881.0804,596497.1957,0.22423891,0.405402731,0.224559077,3916,0.261173051,FALSE,4
4308,YPL133C,601371.0987,590114.0802,619817.8782,604870.2323,635070.6162,624651.508,0.225002085,0.430971781,0.224829615,3917,0.261995024,FALSE,2
3716,YNL305C,584553.0672,577684.8625,634234.744,628741.8857,638274.8093,611939.034,0.225321527,0.609554841,0.229538705,3918,0.262300022,FALSE,3
1401,YFR031C-A,570408.2043,615183.7983,606746.8647,653390.7216,625348.4506,601344.2298,0.22582356,0.372172867,0.224363141,3919,0.262817366,FALSE,63
3035,YLR369W,641967.8881,574312.5049,553507.8085,616701.2856,650496.3515,623387.4891,0.226396632,0.804635692,0.232368632,3920,0.263417101,FALSE,21
2372,YJR016C,555330.5106,555559.6466,554665.6176,782712.0481,536379.382,649903.7702,0.227190748,0.147219602,0.228378462,3921,0.264273655,FALSE,69
3365,YMR194W,610636.601,604539.009,581482.6107,603509.5382,656306.8463,614443.1898,0.229487216,0.735119532,0.231997394,3922,0.266876897,FALSE,56
2323,YJL168C,564513.5364,604471.3305,586863.9118,667406.5575,570718.0412,664181.3307,0.22999819,0.027442602,0.221557456,3923,0.267402943,FALSE,17
3679,YNL257C,598302.903,617677.8589,602399.2886,612918.75,611041.7676,631883.5776,0.231077689,0.067135555,0.232877123,3924,0.268589536,FALSE,9
1739,YGR162W,595920.5118,603938.1648,587793.2284,622974.5603,591331.5352,662661.0182,0.231128961,0.088408665,0.232074773,3925,0.268580686,FALSE,43
3098,YLR441C,523052.5325,534255.8528,522369.2809,780059.8247,478613.342,770849.6966,0.232716284,0.078787774,0.204649504,3926,0.270356335,FALSE,151
2872,YLR131C,646367.0636,792122.9202,571242.1511,511591.9874,535992.7614,646061.7588,0.232975037,0.535427605,0.242563122,3927,0.270588017,FALSE,1
1046,YDR443C,612135.8061,593118.921,588051.2792,602420.1727,663751.4502,611778.2881,0.234857124,0.464624973,0.239530839,3928,0.272704517,FALSE,10
1968,YHR110W,608043.8631,618037.1325,632864.7365,610394.3424,612916.357,603073.6987,0.235569969,0.442979546,0.236019364,3929,0.273462618,FALSE,3
3797,YOL006C,587515.9772,584009.2075,584256.7476,674831.8088,566489.2976,659138.0119,0.237075622,0.104837388,0.227053536,3930,0.275140436,FALSE,26
3568,YNL113W,630215.3966,615557.0892,626148.7471,599995.8868,629640.7833,586167.6616,0.237279784,0.032368523,0.239485221,3931,0.275307325,FALSE,12
4471,YPR081C,608227.162,590766.5057,610748.0837,616418.3423,644806.6287,604529.1901,0.237533721,0.278851962,0.238817286,3932,0.275531867,FALSE,9
2687,YKR041W,612807.7562,485019.4058,554950.4845,744713.4542,720172.9117,526795.9344,0.237909102,0.608742726,0.222037108,3933,0.27589713,FALSE,1
700,YDL240W,566392.2091,589016.6073,560813.0172,683698.0094,546162.6677,698943.8678,0.238760246,0.042292812,0.224338671,3934,0.276813798,FALSE,13
1249,YER081W,552001.472,562949.3944,567814.5361,671150.1412,532903.1026,750651.8255,0.239005296,0.108641545,0.228345135,3935,0.277027486,FALSE,20
262,YBR121C,635046.921,633437.4364,633597.7383,634560.8285,541545.5359,609089.6084,0.239189607,0.514572869,0.233075429,3936,0.27717068,FALSE,93
2549,YKL086W,630089.8956,626397.8536,649125.1489,599424.0767,542775.1835,641316.0898,0.240506,0.668783654,0.23858357,3937,0.278625315,FALSE,1
535,YDL028C,594289.1265,606535.9112,581330.427,604464.1894,603167.0513,673959.2346,0.241392812,0.20239492,0.247358526,3938,0.27958167,FALSE,1
3301,YMR115W,608844.1629,616836.6958,596370.7985,620596.0082,609183.5702,622050.7389,0.241551585,0.02968702,0.240740053,3939,0.279694537,FALSE,12
2662,YKR007W,638628.885,709775.5198,597905.59,544324.6444,545121.7955,657272.6759,0.242715853,0.507824066,0.2521948,3940,0.280971321,FALSE,2
745,YDR059C,673156.4727,606339.0965,680650.9477,669980.7948,568305.986,506403.0822,0.24395879,0.478417568,0.248458435,3941,0.282338504,FALSE,1
3024,YLR355C,584811.9546,640571.5663,523561.7719,651888.8284,600956.3808,651069.1202,0.244448181,0.03767636,0.243069007,3942,0.282833119,FALSE,126
85,YBL013W,583584.7697,617934.3407,601863.2539,606279.7293,650718.1486,614878.9432,0.244649692,0.940410261,0.246693243,3943,0.282994482,FALSE,2
1478,YGL075C,567280.8874,555241.7707,629148.976,654729.9888,689469.3656,575272.5103,0.245315895,0.511768553,0.242501636,3944,0.283693154,FALSE,2
4503,YPR122W,600633.2426,626497.2984,646296.159,601035.8683,613989.3427,601614.2641,0.245501695,0.545264888,0.244317974,3945,0.283836054,FALSE,9
1826,YGR275W,567705.4375,596777.0444,598478.5329,675893.4012,572834.4791,649133.9742,0.245694104,0.069400486,0.238081171,3946,0.28398652,FALSE,8
1960,YHR102W,593615.3532,586577.3171,624651.6892,626263.536,642588.1892,602661.2923,0.247333514,0.459664958,0.248455167,3947,0.285809009,FALSE,11
4297,YPL120W,956048.8398,718454.9861,472822.4225,506187.0581,549907.0829,505255.8378,0.247787286,0.700804559,0.236207351,3948,0.286260844,FALSE,7
3851,YOL073C,582196.2241,629708.766,736361.7526,577056.3633,594632.2396,593100.298,0.248068823,0.519425639,0.253792351,3949,0.286513523,FALSE,5
3997,YOR116C,616050.506,630181.3194,620072.8706,614195.3942,582709.7629,619547.9998,0.248592518,0.305032062,0.246008333,3950,0.287045689,FALSE,66
3434,YMR273C,655099.2102,596104.7119,661905.8545,578358.0188,642187.9268,565456.8172,0.249741006,0.002549927,0.251186039,3951,0.288298843,FALSE,9
2717,YKR081C,573702.8866,563984.855,469262.797,791517.385,499706.8975,711992.8295,0.25014525,0.069502779,0.229574009,3952,0.28869243,FALSE,19
3713,YNL301C,669627.5619,664368.9539,645825.6174,593934.6637,451916.5576,669025.4994,0.250409255,0.487714819,0.240131004,3953,0.28892401,FALSE,46
4478,YPR089W,597090.1027,628262.1373,657362.112,613690.2298,598092.3973,597509.6143,0.250676377,0.866130637,0.249714299,3954,0.289159068,FALSE,10
194,YBR038W,579380.3836,592337.3375,576286.6478,677948.2928,560255.2663,667626.2159,0.250719646,0.052367022,0.237920857,3955,0.289135855,FALSE,10
500,YCR077C,582809.6749,601747.0623,585654.7597,655337.5712,573224.2183,661423.8377,0.250784233,0.035778888,0.241234584,3956,0.289137232,FALSE,19
2960,YLR258W,607345.9799,587563.9572,608283.6349,601717.9342,653899.6658,615654.7621,0.250825002,0.28019665,0.252801774,3957,0.289111154,FALSE,13
2961,YLR259C,565352.6072,563034.5721,574022.6001,693110.5313,534259.1461,712293.091,0.253601452,0.11184432,0.234307517,3958,0.29223755,FALSE,96
