MS2 Ratio,MS3 Ratio
0.05145009,-0.085074809
-0.178509772,-0.094313106
-0.250303513,-0.388591971
-1.259988366,-1.176909436
0.033565591,-0.604141158
0.129892282,0.122718705
-0.501178534,-0.813000644
0.319167708,1.530193833
0.077708566,0.25924619
0.058692634,-0.201209173
-0.326828739,-0.085442608
-0.426882376,-0.035755752
1.46683611,1.408186482
0.249450249,0.549180259
-0.226451603,-0.247685388
0.260450173,0.274703622
0.102522292,0.157884559
0.223468138,0.241609151
0.081432777,0.244407841
0.088948927,-0.099375609
-0.024094475,0.142263767
-0.133366658,-0.06001649
0.018854814,-0.020909592
0.201733397,-0.026172958
-0.521657232,-0.342437031
-0.131443159,0.436049365
-0.021112684,0.059190524
0.196545339,0.072526829
0.216568573,0.828611715
0.670337988,0.602577924
-0.218469366,-0.15404924
0.329141305,0.031280939
-0.236378654,0.106821447
-0.176628084,-0.316963973
1.268299049,1.248677448
-1.040655206,-0.731592539
0.115891997,-0.101384128
-0.12590633,-0.234692899
0.458560235,0.924441023
-0.236261436,-0.332979692
0.843991675,0.899949295
0.347436499,0.48790865
1.649276029,2.590206596
-0.185451361,-0.369118543
-0.080480421,0.05425516
-0.095059181,-0.260869957
0.379093169,0.61523032
-0.176111106,-0.116587946
-0.778393751,-0.873108632
-0.184586871,-0.184238304
-0.171798109,0.611925606
0.113017071,-0.245601572
-0.094003726,-0.298110192
0.409278517,0.503024014
0.020322646,0.26868201
-0.099113572,0.12371347
-0.015757736,-0.20321281
0.120148987,0.347657233
0.311265703,0.20307146
0.473503822,0.491885854
-1.12769547,-0.193037691
0.163871616,0.113013963
-0.049863581,1.51027941
0.041642982,0.082505819
0.359378608,0.433440944
-0.144281569,0.081085182
0.06568501,-0.192537776
-0.257308567,-0.167882118
-0.020091545,-0.770896061
0.280678548,0.302135765
-0.076606157,-0.055447405
0.338217095,0.378572932
0.132210591,0.585257165
-0.092471538,-0.556454615
-0.150756651,-0.009596875
-0.606560049,-0.584188484
0.203629421,0.447957617
0.95555976,1.154097796
-0.547495707,-0.46364354
0.177197519,-0.306446772
-0.305651352,-0.487308065
-0.295762988,0.157532188
0.43536482,0.120715503
0.041626191,-0.32723744
1.567875397,3.32885156
0.891166992,0.635336127
-0.020270939,0.11558068
0.588923598,0.486637216
-0.455224637,-0.63296759
-0.033181328,0.025521517
-0.282855091,-0.040952756
0.196065588,0.295146038
0.084085878,0.226721865
-0.356178611,-0.3828044
0.125960335,-0.009824397
0.617909297,0.958767499
0.406072343,0.396160967
-0.105721895,0.218618605
-0.304553184,-0.105786923
0.313435827,0.491169045
0.356567117,0.115296774
-0.047351055,0.139590076
-0.119358765,-0.606641606
-0.193765569,0.076350331
-0.08222367,0.044413119
0.201770616,0.249028764
-0.023716152,-0.161556509
-0.119645337,0.090203122
0.09194528,0.515630214
-0.731830534,-0.556600048
-0.389004838,-0.422755416
-0.281910603,-0.213452457
0.535114498,0.542925081
0.199288094,0.789359351
0.025650292,-0.118728179
-0.325228294,-0.106199738
4.080779781,4.684764333
2.113534046,4.123386152
-1.937186358,-2.632193898
-1.593943723,-2.520701064
-0.006271132,0.083464534
0.10245654,0.111527162
0.156781889,0.239041097
-2.314546802,-5.39887329
0.235475926,0.146541885
0.030472435,-0.153756718
0.198290143,0.282077148
0.748922136,0.579398548
-1.622998431,-1.288966928
0.214582688,0.296028929
-0.563988694,-0.605270867
-0.241772574,-0.990952584
-0.365725863,-0.258437762
0.953163414,0.241455928
-0.179174292,-0.072895951
0.32233029,0.688513453
0.167685513,-0.001148652
-1.816577963,-1.942358616
-2.453014715,-6.380334924
-0.236388377,-0.292267681
-0.501888208,-0.170698213
-0.183656235,-0.491382592
0.805067272,0.767330574
0.310865905,0.189999842
-0.049006692,-0.139033751
-0.215731717,-0.532400453
-0.615182577,-0.936659909
0.388584443,0.089445219
-0.257331102,-0.596429724
0.189924959,0.354771536
-0.124115502,-0.493245771
-3.03562824,-3.413675222
4.928114689,3.969807621
-0.062227391,-0.742330402
0.111922992,-0.814121625
-0.528050836,-0.376141242
0.108941087,0.042377938
0.1525408,0.0857757
-0.360545865,-0.257861498
0.105549783,0.008827366
-0.302356568,-0.171691482
-1.103332855,-1.022532793
-0.28873569,-0.452762786
-0.051801438,0.269721094
-0.102784084,-0.134722515
0.02032401,0.015749202
-0.332785339,-0.378699186
-0.177381184,-0.412733761
-0.180505362,-0.322869757
-0.382535135,-0.298471847
-0.055863354,0.102691975
0.28069321,-0.257676706
0.100739269,-0.225075302
0.204187183,-0.668775108
0.146222443,0.221538226
-0.218817515,-0.106094549
1.441098152,1.249197061
0.222054499,0.035377314
-0.237816569,-0.466437148
0.251444692,0.033209332
-0.179931881,-0.227360155
-0.146275637,-0.089669554
-0.323810922,-0.50520359
0.81589832,-0.216780138
-0.159039535,-0.198343786
-0.130771288,-0.299314185
-0.026545329,-0.103720342
-0.188081159,-0.207455952
0.157685636,0.208888797
2.747746968,3.696500031
0.71943113,0.537035567
-0.08793298,-0.323831314
0.396460091,0.550353302
-0.426666389,-0.249855214
0.188042393,0.402578098
0.587464534,0.911191642
-0.321219533,-0.310464142
-0.508437178,-0.607434103
-0.233332694,-0.543408611
-0.341542772,-0.07014861
-0.949048812,-1.313702965
-0.296771865,-0.196569117
0.319688689,0.105971006
0.151818853,0.353214372
1.184169812,1.444000363
-0.153479261,-0.096687794
-0.245329281,-0.189767013
1.233928927,1.431618022
0.598308318,0.980440648
0.057330514,0.069554967
0.414726825,0.32694929
0.299047556,0.145680616
0.415176347,0.463936532
0.315853547,1.010844304
0.43786272,0.982170437
0.087711728,-0.086286777
0.262267257,0.125418557
-0.115486648,-0.553804431
0.058682549,0.01082987
-0.089044491,-0.124834682
-0.045049167,-0.107427885
1.125899053,0.709276135
0.167118743,-0.166903584
-0.637381355,-0.697249239
0.183757283,-0.114037971
-0.214961709,-0.2567074
-0.1366203,-0.013552259
-0.254722176,-0.415485789
-0.119126598,-0.115262307
0.899474849,-0.016975576
0.560091533,0.790210289
-1.724090531,-2.312898773
-0.495578978,-0.6340041
-0.173598132,0.359812973
0.951944932,0.673371791
0.012307952,-0.043846338
0.271552188,0.341845126
0.742106197,-0.457175639
-5.558270843,-7.840243959
-0.226953119,-0.251906749
-0.796236492,-1.66682444
0.186369405,0.302706187
-0.274936994,-0.621144371
0.319537544,0.833895397
0.148981608,0.38125356
-0.874538689,-0.123639276
-0.374087112,-0.678642521
-0.488604955,-0.013828461
1.248668822,1.59805454
-0.47403954,-0.529790999
0.456439428,0.44648218
0.349994054,-0.080677121
-0.063756984,-0.248216925
0.594584919,0.743081974
0.116347686,-0.049735327
-0.151113574,-0.307019622
-0.324672497,-0.561144737
-0.446917812,-0.488234759
-0.083121319,0.009199554
0.630849992,0.477823463
0.436483101,0.100662015
0.4724858,0.822273193
-0.282267581,-0.161306548
-0.124964005,-0.200358637
0.156599172,-0.239866544
0.340104652,0.180666571
-0.124570917,0.457323277
0.508884491,0.493019232
-0.076394835,0.017813301
-0.128790486,-0.648161239
0.088094729,-0.00781672
0.425485191,0.399473942
0.125276063,-0.121644703
-0.283268178,-0.244300507
-0.330175072,-0.047107188
0.4249867,0.756880045
0.779159757,1.664193964
-0.230693755,-0.079936833
0.473866791,0.284638505
0.355604239,-0.201100881
0.19061841,0.434290291
0.383125296,-0.029714351
-0.417289006,-0.382827128
0.097560734,0.026225871
0.26402153,0.015295045
-0.504055622,-0.276935298
0.498844699,1.643882216
-0.209435804,0.039279027
0.088009446,0.207541279
0.078484437,0.597759679
0.353458759,0.236577331
0.155191273,-0.243005443
-0.049220338,0.026910795
-0.39071479,-1.014611465
0.196340212,-0.490904061
0.213887384,0.017191449
0.36071027,0.100493976
-0.198007387,0.115478411
0.126799758,0.025140309
0.174175658,0.111729455
-0.003065236,-0.264153139
-0.136425134,0.111052038
-0.173150603,-0.012452395
-0.158017571,-0.294235776
1.161567848,1.19046861
-0.455031318,-0.095531451
0.727338402,0.774470716
-0.151504329,-0.079994644
0.118661224,0.58252288
0.471987993,-0.543224031
0.040616725,0.091182744
-0.338200672,-0.664996721
0.279891643,0.465607721
2.403923382,3.84570194
-0.580874435,-0.49208313
0.211463947,0.440035813
0.157263737,-0.037292721
0.440958897,0.390326143
0.462328291,0.315439026
0.129281128,-0.146617023
-0.281269547,-0.262318357
-0.111476323,-0.333757108
-0.452440413,0.114357183
0.193108769,0.300389015
-0.298519939,-0.277344463
0.336183005,0.464667264
-0.069089497,0.025464594
0.106816791,-0.348908007
-0.265317295,-1.163178055
0.403930893,-1.779457872
1.378331702,1.27936375
0.276151025,0.327286096
-0.28504333,-0.073485598
0.512255502,0.355178276
-0.07518048,-0.038753941
-0.166210145,0.088548546
-0.220038217,-0.122078178
-0.548117822,-0.67945052
-0.58993376,-0.81902559
-0.363268165,-0.455798637
0.719431295,0.842603496
0.121780329,0.113730721
0.915604324,0.976174388
1.472744549,2.045270318
0.113113575,0.08439954
-0.386348182,-0.396424406
-0.269353342,1.054614333
-0.118983714,-0.237847379
0.008342118,0.063745779
-0.111904646,0.038622776
-0.250903999,-0.270440243
1.382715306,1.912841805
0.151904477,0.029000448
2.239591094,2.290607716
0.029778916,0.113627782
-1.129702045,-1.276990945
-0.221618301,-0.091785799
0.817549044,1.184679741
0.166729005,0.307221803
-0.341017124,-0.522610002
0.169843488,0.654315037
-0.638750563,-0.204619792
0.699441264,0.39092966
0.055199956,0.259810245
0.133438844,0.352006738
-0.10377835,-0.113488343
-0.130104192,-0.935476914
1.133163043,1.446679573
0.250935971,0.140671114
0.32366318,0.095547609
-0.111055925,-0.111599675
-0.123002971,-0.69999145
-0.248885,-0.245855947
-0.156473124,-0.167801493
-2.318078252,-5.626494441
0.005741134,-0.082742913
0.170754603,0.203954083
-0.056615547,0.073234374
0.131898603,-0.06384271
-1.64021733,-1.221591099
-0.076770853,-0.022505256
-0.177633311,0.281879766
0.007227855,0.041917254
-0.442172745,-0.982236125
-0.375192979,-0.004479945
-0.278847973,0.077474612
-0.024256554,0.046152236
0.383744755,0.657414176
0.074443122,-0.161192373
-0.309043524,-0.232666117
-0.263123962,-0.665402417
-0.047604641,-0.277046013
1.289529238,2.047989791
0.029692903,-0.143626959
0.426119015,0.345874939
-0.166937869,0.11999509
0.313974909,0.169601811
-0.562470639,-2.055658506
0.841250884,1.453482284
1.504524269,4.191503753
-0.801015665,-0.878503774
-0.047473036,-0.19663853
-0.283698471,-0.343774667
-0.143629281,-0.227823877
0.66952919,0.006102478
-0.546714388,-0.782320104
1.648782388,1.083202702
-0.858427388,-0.934219176
-0.361316576,-0.176810373
0.132945031,0.093914308
-0.749630889,-0.711773044
-0.211569514,-0.227215057
0.445045441,0.666697181
-0.214404752,-0.156093879
-0.298555585,-0.20313174
1.147170817,2.634908151
0.011665407,-0.471400005
-0.191300609,0.065865455
1.080899857,1.28798844
-0.068938803,-0.09714145
-0.187452474,-0.52754821
-0.090896758,-0.44079918
0.16080561,0.192556757
0.061087188,0.280865487
-0.012315945,0.037156216
0.022226951,0.148581708
0.050536815,-0.065775972
-0.153642903,-0.20828146
0.486022738,-0.199516494
-0.316321075,-0.158593217
-0.013216034,-0.135975066
0.182086064,-0.548646472
-0.522078743,-0.364181641
-0.374790117,-0.428944943
-0.276360569,-0.171599724
0.056911937,0.272710535
-0.471142802,-0.215335727
-0.088980427,-0.056081944
2.116269819,2.690582559
-0.077977899,-0.193183539
0.21567968,0.573949259
-0.03488113,-0.433102833
-0.133251122,-0.101972273
-0.112951712,-0.243785194
0.709290012,0.752496276
0.031032602,0.101460177
0.059102769,0.039363423
0.032395368,0.132374644
-0.214756952,-0.238250164
-0.014020515,0.128244193
0.000874574,0.536477448
0.18512572,0.329528408
-0.206021255,-0.061976122
0.159784239,0.134492656
-0.034431906,0.409068771
-0.579165468,-0.728462799
0.687545202,0.493534805
-0.012237381,-0.181999176
-0.315204988,0.122226255
0.448339409,0.932158481
-0.180673353,0.013197399
0.178139253,0.088651716
-0.254603789,-0.316988604
-0.027826071,0.317993267
-0.326187892,-0.284093055
0.288512802,0.019158712
-0.171294012,-0.276379794
0.977388287,1.226228693
0.114804886,0.211905935
-0.337305084,-0.346348511
-0.98390565,0.044233424
0.055316829,-0.105103817
0.352901695,0.231269814
0.529995219,0.261065982
0.349441672,0.112021606
0.350753739,0.607263096
-0.310647131,-0.531496886
-0.041502191,0.000844614
-0.35954363,-0.502295379
1.857139652,3.726487997
-0.142672007,0.144385763
0.259076955,-0.179754983
0.495964983,0.410599754
0.168281301,-0.916951014
0.201502831,0.135236436
0.005218247,-0.11964475
0.599284516,0.231010124
0.015906523,-0.351306419
0.264826709,-0.210057388
0.133939207,0.632873082
-0.046190272,-0.119431117
0.31813964,0.294724751
0.442369438,0.620990499
-0.10258813,0.172093469
-0.150869988,-0.076068852
0.410556364,0.153025828
-0.381100777,-0.602547166
-0.088323399,-0.201220836
0.218737544,-0.409232952
-0.260596833,-0.41260315
-0.52237445,-0.831297781
-1.236799514,0.43963778
-0.115784697,0.248940846
-0.011920138,-0.142032271
-0.148385425,0.01404778
-0.239167643,-0.410929772
0.655917329,0.591251279
-0.120533171,-0.317969108
-0.387103554,-0.311549738
-0.04498374,0.17996819
0.117302363,0.013166077
-0.664203098,-0.784912265
2.015137746,2.257431279
1.13898211,-0.11972077
0.213791753,0.285341787
-0.275080502,-0.092240728
-0.369959471,-0.247721236
-0.165425747,-0.040014827
0.437811188,1.98693483
-0.366530373,-0.712224099
0.442383428,0.040968873
0.049972678,0.140121709
0.165342054,0.35986745
0.141358421,0.259461597
0.058641558,0.176726353
0.020060511,0.205954243
-0.099831135,-0.694054821
0.530611809,0.312240343
0.312680308,0.356672869
-0.326546124,0.198609921
0.07863723,-0.000650048
0.010982917,-0.086993068
0.32605726,-0.273527205
-0.041036845,0.012786624
-0.016362727,-0.012660307
0.01749739,0.147512396
-0.001474726,0.243160552
1.307155439,0.529197878
-0.316935081,-0.328679808
0.018865449,0.208919238
-0.030164257,0.033512088
0.134321778,-0.046677097
0.153832089,0.166074759
0.186652106,0.242817691
-0.483364523,-0.692741634
0.004772829,0.100696998
-1.110686,-1.665401103
-1.018898024,-0.637470826
2.178057842,2.828403537
-0.319521034,-0.428617914
-0.157735329,-0.046701823
-0.07290353,-0.028564797
-0.110072082,-0.391104265
1.992290777,3.171387095
0.251066728,-0.019932593
0.731869428,0.975562685
0.247919417,-0.334899763
0.022846644,0.137537188
-0.708698977,-0.66302532
-0.043080245,-0.127856811
0.231209901,0.230428511
-0.015999174,-0.027474945
0.232909536,-0.10465363
-0.143440107,-0.063645993
-0.060282109,-0.003898742
0.514224173,-0.037350504
0.042551101,-0.295109576
-0.486834146,0.058426929
0.122121682,0.111375808
0.494118675,0.667368328
0.942412203,1.355981168
0.020386075,-0.058716306
-0.202308117,-0.78970857
-0.189188182,0.027916952
0.093111966,-0.114515039
0.419959397,0.589531483
0.165130118,0.134974893
-1.69522E-05,-0.268489214
-0.734088682,-0.886024242
-0.539239839,-0.901276321
0.648216042,0.005859213
-0.220086093,-0.093791702
-0.047149266,0.109281639
-0.939331688,0.066593983
-0.283808742,-0.004972981
-0.084885335,-0.366535436
0.009975993,0.33157392
-0.014739881,0.355066832
0.099601469,0.00658015
-0.012149976,0.034765717
0.101648532,-0.04392088
-0.05890329,-0.048440132
-0.419513796,-0.52854658
-0.198265333,-0.144435476
-0.030857066,0.157162018
-0.043834114,-0.042998342
0.762628421,0.235299824
0.045380563,0.415852324
-0.192917931,-0.128647022
-0.319647547,-0.805128554
-0.174870994,0.094566244
-0.217548754,-0.608629763
-0.596335702,-0.61605627
-0.166436646,0.137270964
-0.245392562,-0.433255798
0.235950712,0.287670661
0.090875489,0.143950749
0.120664215,-0.106158295
-0.583192679,-0.820548431
0.011182059,-0.257399372
-0.761461903,-0.778180638
0.062866654,0.152034238
-0.501845561,-0.230665523
-0.017393943,0.03224847
-1.745906134,-0.246870435
-0.197314547,-0.285956259
0.036078153,-0.041005932
0.952137216,0.8840283
0.12973372,0.007230893
-0.013376781,-0.330427285
-0.03591694,-0.517340681
0.364806258,0.91894432
-0.15669843,-0.252486759
-0.010280776,-0.042246843
0.202263763,-0.11460389
0.22492746,0.175758269
-0.162558479,-0.138288242
0.108638241,-0.234932193
0.589786717,0.987401679
0.374047734,0.346571364
-0.189037226,-0.104950623
0.111339077,0.22640572
-0.332430976,-0.586977828
0.454386977,0.320680117
0.054810494,-0.217830105
-0.637982565,-0.251232896
-0.86308393,-0.92912344
2.799170655,3.308943094
-0.173908103,0.297693178
-0.111643097,-0.447130008
0.426677307,0.669178216
1.020049762,-0.275643769
0.264350187,0.355051428
-1.218994206,-0.073095874
0.114175577,0.118126748
0.581112696,0.36029942
0.204526056,0.155585978
0.227406111,0.161567369
-0.11892456,-0.294916721
-0.028230263,-0.01823372
0.158412506,-0.209937218
-0.052955514,0.265618423
-0.030511536,1.38897146
0.34624963,-0.029782936
-0.005204323,-0.115824083
0.049989397,-0.322310672
0.664578017,0.124312545
0.158232161,-0.00402403
0.1539916,0.349485641
-0.523188447,-0.431537691
1.158340556,1.347911978
0.564587849,0.904063538
1.370877949,2.075923392
-0.269786673,-0.339132351
-0.139370029,-0.359253452
0.053464069,-0.043793389
-0.150907877,-0.050286237
-0.131020566,-0.32967328
0.248781191,0.251409475
-0.30859385,0.015324735
0.134783177,0.352667166
-0.319760599,-0.721826398
0.394128103,0.605258523
0.169368783,0.499528684
0.083998854,-0.415129925
0.348117759,0.177235693
-0.255552719,0.071448717
0.152717734,0.268582926
-0.141038466,-0.451484898
0.357067893,0.421069085
-0.802893658,-1.058495209
-0.770548976,-0.750734
0.447112892,0.925680922
0.049163344,-0.146626938
0.123465821,-0.141213406
0.91025166,0.919256901
-0.012909551,-0.529390181
-0.487673537,-0.075354727
0.095531313,-0.155638893
0.214725975,-0.513285766
-0.080242054,0.250075101
-0.170389882,1.74649E-05
0.249569548,0.299524093
0.186911581,0.200910395
-0.405732185,-0.629992074
0.653392766,0.869491355
-0.042660928,0.018172093
-0.451285262,-0.214554885
0.013433109,0.053465279
0.285225722,0.188227502
0.270126165,0.397062033
-0.299503441,-0.113217623
0.545842879,0.983230969
0.161371801,0.351891601
0.196048366,0.408478551
0.30017931,0.41294561
-0.227864958,0.118518523
-0.138999962,-0.028399366
1.234162459,0.010942534
0.133482189,0.137694665
0.145883892,0.178667411
0.024715071,0.285709042
0.448033117,0.591138208
-0.1702413,-0.591222298
-4.240593903,-4.507158898
-0.440594009,0.067839024
-0.662859621,-0.255162722
0.152581731,0.197226482
-0.170653955,1.391654026
-0.149853773,0.168606451
0.044186747,-0.043967939
0.082382014,-0.064446079
-0.496043197,-0.259710411
0.139186339,0.642600238
-0.159680382,-0.154012811
0.634698744,0.877269422
-0.405394573,-0.759630101
-0.954334112,-0.752168341
1.126655451,0.892292087
-0.292364123,-0.277664865
-0.220090552,-0.737955871
-0.284092223,-0.113782126
0.001153807,0.033061592
0.109126002,1.307595038
0.095226446,0.006193784
0.222579445,0.549801996
-0.299021889,0.061308463
-0.250309274,-0.262013718
0.068734212,-0.009215439
-0.116084407,-0.12420921
0.091179188,0.424923255
0.120545222,0.119690082
0.047486206,0.219452822
0.124922271,0.315721274
-0.010403914,-0.664544947
0.252756814,-0.09121075
0.044856644,0.220920012
-0.186718226,-0.750284501
0.086333032,-0.040813962
0.013111546,-0.135835595
-4.192858372,-4.597260212
-0.117038593,0.193209758
0.13099992,-0.165888245
0.297331664,-0.089156397
0.07714838,0.0164707
-0.288004523,-0.602469379
-0.001273228,0.076185816
-0.237580281,-0.5472364
-0.056199605,0.122483401
-1.907870768,-3.29660252
0.17856346,0.138300405
-0.476825304,-0.336260494
-0.178232939,-0.032600442
-0.232531295,-0.38771388
-0.28426989,-0.230915813
0.128851401,0.09963517
-0.422466307,-0.489906404
-0.102872499,-0.129762545
0.430419084,0.095256093
-0.106674705,-0.373159055
-0.259682257,-0.310936195
-0.269192548,-0.362167251
0.139619543,0.404222833
-0.111757155,0.234200826
0.009909228,-0.347571805
0.744799932,0.675921497
-0.050341991,0.091592585
-0.476838001,-0.505146832
-0.258278039,-0.268773007
0.56871338,0.871951212
0.067604328,0.167959262
-0.357917412,-0.428397517
-0.110547667,-0.246037679
0.244711889,-0.210773099
0.252466598,0.29352036
-0.043804527,-0.216954563
0.13314909,0.177186614
0.072175438,0.266297245
0.19969652,0.376905652
0.620024065,0.443036102
2.160993673,3.194451589
-0.076224903,0.032322894
-0.172836758,0.159353877
-0.444581695,-0.275092183
0.022869357,-0.109635269
0.185108535,0.282740176
0.198750974,0.5312169
-0.114153712,-0.251733098
0.298363159,0.37626261
0.05080071,0.096398097
-0.48723003,-0.066414681
0.214675742,-0.014022086
-0.585063497,-0.79580609
2.545710432,2.752567
0.155503641,-0.122415319
-0.434141046,-0.468693105
0.180388702,0.541942881
0.17262134,0.186913259
0.268630392,0.425319967
-0.121494427,-0.235812213
0.3970194,0.257806407
-0.490007391,-0.246818497
-0.308091995,-0.164578156
-0.052949825,0.004382526
-0.027453142,-0.163040728
0.363278995,-0.129321394
-0.416136992,-0.495993791
-0.077652751,0.18150745
0.174240674,0.217101057
-0.425253658,-0.79952371
0.028027963,0.23084774
-0.09700054,-0.095882778
-0.090252223,-0.056675238
0.160232094,-0.305194663
-0.169542676,0.278130968
0.986347875,0.849774306
0.155141649,0.050689167
0.383665511,0.488298078
0.900892902,0.868364531
-0.318587855,-0.413411932
0.43995393,0.361510387
-0.006001952,0.284650579
-0.225448644,-0.205543637
0.058722134,0.242596282
0.210961813,0.139602532
-0.101670803,-0.156799848
-0.154866653,-0.611683693
-0.876757404,-1.371891108
-0.141652824,-0.338373015
0.538877814,0.509764696
-0.188090572,-0.417926122
-1.061509587,-1.151186306
-0.53610774,-0.122508492
0.541588294,0.563391434
-0.193467562,-0.462666908
0.030840369,0.121985302
-0.293531309,-0.452984542
-0.007784164,-0.176542269
1.010473819,0.956217248
-0.111243491,-0.047144759
-0.152877158,-0.481340481
-0.319844813,-0.350834067
0.209257967,-0.028118662
-0.169667598,-0.157711281
0.230222308,-0.108280193
-0.042771126,-0.069024332
-0.30352182,-0.421419508
-0.08614837,0.255037079
-0.269337516,-0.407995127
-0.180911848,0.06906717
-0.231001911,-0.262145139
0.131978205,0.188112813
0.173295554,0.110782793
0.972955454,1.26749004
2.167486774,0.377626233
0.003544185,0.069983949
0.00445914,-0.015802427
0.90550375,0.636137671
-0.052806445,-0.169290836
0.131172367,-0.28925313
-0.127273236,-0.197342103
-0.316691586,-0.336496873
0.348148697,0.179396342
0.017385719,-0.035609258
1.530976146,3.058630086
0.072722249,0.037023222
-0.110521607,-0.11237483
-0.294668845,-0.280812112
0.941645283,1.396561661
-0.075462234,0.078147963
0.415184902,0.543108338
2.158775583,3.306906823
0.292463253,0.67204089
-0.246850753,-0.281350923
-0.368855442,-0.390054657
-0.562111978,-0.628474555
-0.046714925,0.086864418
0.327573428,-0.405420695
0.484996491,0.355746321
0.344637262,0.073510019
0.89766559,0.740756138
-0.137399569,-0.312069692
-0.218975279,-0.105060824
-0.279417041,-0.457991986
-0.196999829,-0.133900665
-0.181690142,-0.24474724
-0.022702129,-0.286023446
-0.379573447,-0.352769803
0.100761575,0.392240537
0.079541775,-0.116715807
1.06870675,1.28453253
-0.082723197,-0.217107954
-0.086523494,-0.298361812
0.600894623,0.461511475
-0.660075898,-0.298156908
-0.072406494,-0.819708645
1.565172219,1.095540923
0.032824467,0.327020832
0.161471005,0.389413456
0.096287056,0.116586743
0.568203142,0.07653011
-0.222243038,-0.159836875
1.491344829,0.760999302
-0.053060675,0.146157436
0.31267398,-0.2151201
-0.081972853,-0.008494858
0.1101981,-0.021126171
0.214795779,0.152302805
0.049676064,0.23571107
0.288554232,0.137374755
0.777777412,0.79381162
0.500086504,0.338757267
-0.32507686,-0.315626533
0.500062858,0.516694039
0.130966994,-0.032566155
0.173241627,-0.233131192
-0.295767511,-0.402257624
-5.892436485,-1.036382637
-0.715287602,-0.256088993
0.08804906,0.261030617
0.150251234,0.37584447
0.352894186,0.310196448
0.04376062,-0.40612123
0.219975284,0.324867509
0.045648878,0.11947425
-0.081415492,-0.086968913
-0.417651781,-0.60739639
1.140742577,1.898355127
-0.224340508,-0.399952197
-1.713951999,-1.975848977
-0.08680938,0.159662231
-0.35787925,-0.520137852
0.592440618,0.673704699
-0.037642466,0.066788427
1.967405108,2.236112889
0.22428509,0.412366415
-0.001902408,0.060105477
-1.416478574,-1.76661005
0.142904059,0.37107462
-0.057775805,0.599097023
0.026368879,-0.075729062
0.007845446,0.493445269
0.66953936,-0.274511086
0.645259273,0.651679717
0.38832357,0.944434768
-0.404183955,-1.219281269
0.392227025,0.313180387
-0.091525617,-0.196836366
0.286685964,0.42307937
1.147629907,1.237564514
0.196328997,0.104827926
0.075561298,0.243105798
-0.341375203,-0.477100202
0.295900607,0.59815181
-0.387832533,-0.315486685
0.841515489,1.00307678
-0.493239621,-0.083717341
-0.06838005,-0.301383674
0.210874915,-0.017628234
-0.147962755,-0.156252753
0.612050464,0.706295462
-0.513822485,0.231770914
0.263722711,0.259743421
0.369601542,0.525541419
0.537569397,0.274749052
0.575581062,0.435318935
-0.855640202,-0.741660563
0.312194398,0.536481891
0.099980898,0.071881929
0.326720844,0.370789497
-0.107821386,-0.582278185
-0.148908594,0.014861916
0.693394037,0.257721595
0.185963674,-2.398142977
-0.100134829,-0.200273054
0.037814135,0.592853223
-0.5566473,-0.85004226
0.586871194,-0.068334957
0.066487158,0.22322807
-0.480305569,-0.593452017
0.367535577,-0.079361789
0.697376035,0.518694986
0.242944788,0.087437892
0.758449962,0.816925687
0.156107133,0.162459664
0.142128345,0.043287977
0.011764752,-0.424776845
0.113723766,0.17926544
-0.119545063,-0.035059122
-0.006285475,0.094794554
0.324551452,0.49949472
0.239802789,0.180541055
0.010791638,-0.007620655
-0.515587415,-0.185240167
0.092212399,0.035385343
-0.318772658,-0.453919361
-0.752286194,-0.53427647
0.376557058,0.509186593
0.848088765,1.228543654
0.122705706,-0.154969281
-0.328321272,-0.499168301
0.1508046,0.256191558
0.247254665,0.45670173
0.843111402,0.949742843
-0.218700934,-0.439490111
0.290209629,0.469765572
0.25186677,0.115270599
-0.060216,0.229406086
0.543331932,0.544960449
0.035070767,-0.251626017
0.260665892,0.131852314
-0.220663679,-0.758443892
0.384134718,0.697201215
-0.275627948,-0.38070503
0.092165196,-0.159672788
-0.067098588,-0.05226597
0.169498457,0.353505116
0.304400173,0.023388049
0.217897309,0.17407879
0.27441911,0.295927267
-0.095879661,-0.598124674
0.533081013,0.404798915
0.326216973,0.827470482
0.959726463,1.432118456
-0.017541105,0.433720138
0.170012108,-0.117860367
-0.070650418,-0.170769057
-0.120899909,0.239783106
-0.475042576,-0.473680437
0.246527668,0.136288832
-0.678797002,-0.360197384
-0.125275122,-0.176533913
-0.527716485,-0.467230739
0.37228567,0.406440253
0.513313753,0.543227383
-0.147171689,-0.231845846
0.194615876,0.012202622
-0.221964296,-0.301826676
0.648493736,2.53017951
0.208666618,0.155092135
2.229434733,2.762086043
0.099278655,0.079855538
0.337057621,-0.317428853
-0.191494655,0.696757359
-0.173251223,-0.369943749
0.577196538,0.799922311
-0.046817236,-0.09864146
-0.077029179,0.32821733
0.224669181,0.142852518
1.000381719,0.602997154
0.248317496,0.2481135
0.091402418,-0.093866663
-0.142884049,-0.020839098
0.359583952,0.346435002
-0.117639234,-0.114906993
-0.024374326,0.100682464
-0.152757674,-0.12978336
0.849037903,1.237359132
0.303398149,-0.295470503
0.107744511,0.089993438
-0.739488993,-1.441927135
-0.326852424,-0.211222375
0.320795031,0.107193549
-0.4678567,-0.472343419
0.443365509,0.773345857
-0.38428018,-0.186347554
-0.257327605,-0.292787923
