Yeast,Yeast + Human
0.072574653,1.627771291
-0.192508861,0.162281441
-0.046471603,-0.297499667
-0.111073085,-0.185814581
0.445767841,0.358693469
0.494012574,0.389063772
-0.9082571,-1.029011437
0.12549778,0.438133336
-0.822393545,-0.579152222
0.125671213,-0.143998328
-1.12507667,0.103524528
-0.142400905,-0.058683995
-0.5473537,-0.09480374
-0.217379346,-0.189346928
-0.598170189,-0.509127205
0.122019537,-0.059912193
1.220870847,1.20092092
0.201299653,-0.04136439
0.090196529,-0.007033975
-0.90385349,-0.558813404
0.076776765,-0.560853101
0.441336153,0.556945339
-0.296265029,0.415081177
0.096928512,0.014603984
0.447037393,0.385852445
-0.167799831,-0.356188984
-0.169686027,-0.319542119
0.412360252,0.364273644
2.918782437,3.214363827
0.196967246,-0.089010213
1.365320835,1.108596518
-0.10527665,-0.386610005
2.982118051,3.220791642
0.90305303,0.227813283
0.035841627,-0.143038429
-0.355060824,0.509462637
-0.108236899,0.05719791
0.132560359,0.184327673
0.593772044,0.672276126
-0.42873878,-0.50017381
0.135277198,-0.010381293
0.298655385,0.30171383
0.82281507,1.170957844
-0.348295247,0.254886109
-0.033322484,0.345617315
0.024262791,0.040259015
0.468536596,0.410315204
-0.039686712,-0.156429687
1.239313504,1.249124592
1.087521088,0.710301334
0.233345936,-0.200689622
5.407458191,5.587017574
-0.450434193,-0.051199558
-0.287113011,-0.425527761
0.107111486,0.182248801
0.056598352,0.16846751
-0.398580633,-0.274673239
0.236510431,0.191446145
-0.32986293,-0.74061001
0.231628897,0.667981101
-0.411371723,-0.471738755
-0.651789119,0.175870245
-0.023356959,-0.1286401
1.476903776,0.943805254
-0.296914435,-0.501708249
-0.046624745,-0.058716439
-0.399207059,-0.527002272
-0.468222164,-0.541072605
-0.041290624,-0.219392411
-0.128257735,-0.131771819
-0.540503731,-0.485329067
-0.048750419,0.022028928
0.60319922,0.934428629
-0.196710948,0.162738187
0.508126779,0.66713605
0.56689512,0.494148503
-0.34865175,-0.160305594
-0.130169604,-0.313073126
0.501523549,0.194484287
0.448188198,0.456992929
0.252704122,0.550608817
-0.130569931,-0.167787483
0.212149169,-0.164782409
-0.398450501,-0.209169823
0.150252036,0.237279992
0.53183169,0.524345689
0.66432165,0.510162186
-0.665811652,-0.592089304
-0.664644417,-1.354221213
-0.428506097,-0.029160453
-0.150398875,-0.203658012
0.103148853,0.292191083
0.729064104,1.188374381
-0.097494246,-0.087138288
-0.254026639,-0.211885215
-6.102269645,-5.422381416
-0.086369065,-0.078387192
0.750143626,1.073789917
0.958240089,0.806330152
-0.826451838,-0.868047491
0.245184677,0.241825751
-0.231571091,-0.279250088
0.18081554,0.143203692
-0.345793293,-0.326610281
-0.581162786,-0.510619894
-0.139690096,-0.095789911
-0.063780046,-0.05541239
-0.129531677,0.142578174
-0.429221165,-0.42213094
-0.916397323,-0.360992904
-0.356865309,-0.403907489
0.288135887,0.46767203
0.325822229,0.23099617
-0.049917381,-0.532794665
-0.268764826,-0.059165847
-0.519576075,-0.259123195
0.474280923,0.480814072
0.531970707,0.242288239
-0.466386086,-0.525987253
-0.067019718,0.359881047
0.441350151,0.336072126
-0.186041176,-0.14534669
-0.683549839,-0.989698013
-0.24028477,-0.378000178
0.333190889,0.373936565
-0.030494089,-0.167403514
0.169567923,-0.018717176
-0.659263153,-0.685131928
1.191007913,1.113515902
0.104392897,0.196160732
0.27441966,0.312150797
0.190079102,0.395441536
-0.940390553,-8.001122759
-1.656854664,-1.420895924
0.116648738,-0.23947183
0.530908279,0.628075867
-0.259168281,-0.326537829
0.657867624,0.664577068
-0.493461361,-0.186724623
2.16007548,1.748017776
0.592082396,0.222112867
-0.283215671,-0.276222654
-0.271667476,-0.422738789
0.587653291,0.613412402
0.438322385,0.435091855
-0.643113241,-0.382985753
0.262268693,0.059589987
-0.636915475,-0.659358911
0.392866697,0.325184665
0.07768208,-0.065919698
-0.144122316,-0.055778888
-0.617280772,-1.398619235
-0.402442936,-0.300899292
-0.170391377,-2.776669551
-0.743015592,-0.042340008
-0.294429613,-0.232132849
0.271962651,0.201071872
0.080181542,-0.036812247
-0.60108177,-1.369921622
-0.21459509,-0.113101227
-0.39847383,-0.190714994
0.248753862,-0.175325531
0.364669839,0.016043574
-0.461912338,-0.740499031
-0.459512667,-0.304819673
-0.09826788,0.412412595
0.02803758,0.84131292
-0.500531737,-0.032288878
0.235003368,0.00822247
0.910917084,1.095405808
-0.475345044,0.351087464
-0.12800719,-0.008767391
-0.667561081,-0.191319345
-0.577861354,-0.407059823
0.202356426,0.193834856
0.464147269,0.195765391
-0.571333878,-0.4389399
-0.90962776,-0.849112277
0.423841311,0.408182322
1.711246799,1.95051532
-0.248663509,-0.383128284
-0.243933443,-0.365846933
0.741979333,0.560668815
-0.324675998,-0.196576237
0.007890569,0.156061584
1.520586351,1.321794212
0.261133043,0.176922691
0.433830507,0.259824745
0.527583823,0.63034488
1.497379796,1.335607706
1.299283984,1.380937743
0.363148683,0.348305332
-0.07163989,0.020414782
-0.328309452,-0.007742658
-0.82951271,-0.378220143
0.425439738,0.546739057
0.497644949,0.422404634
-0.160549473,-0.359081445
-0.17575007,-0.340203215
-0.908377979,-0.459307274
0.550759752,0.45191493
-0.000626322,-1.191763752
0.198957724,-0.040066827
-0.421290154,-0.477485664
-0.16350663,-0.390176648
-0.602936228,-0.659652144
0.255363919,0.145391743
4.520121203,2.141825952
0.9380249,0.835055488
0.907490051,0.857257849
0.55330773,0.376945614
-0.330658026,-0.213276329
0.153466785,-0.007719578
-0.206759339,-0.408020555
-0.403735235,-0.526955298
0.166888341,-0.0505644
-1.205885601,-1.388355551
1.122742616,1.051954472
1.249705974,1.433755727
0.259644849,-0.096744629
0.122749762,0.34381956
0.285275013,0.271446516
0.345008774,-0.06517863
1.572500585,1.012618676
0.202453221,0.268353859
-0.554831257,-0.371957395
-0.37704136,-0.497280381
-0.160141431,0.150887201
-0.315706527,-0.408147063
0.301935577,0.384640252
0.047618237,0.144319694
0.706547883,0.520725571
-0.309365924,-0.172954057
0.412298034,0.33041246
-0.044159503,-0.225937203
-0.507304545,-0.295978961
0.264316998,0.355789491
0.689566973,0.049346604
0.07316403,-0.063380436
0.264689468,-0.047313616
-0.642269189,-0.418286782
0.041758398,0.356763925
0.377330356,0.422368207
-0.45814976,0.080371579
2.300300028,2.914790276
-0.236413368,0.060602762
0.040345269,-0.09560463
1.084292309,-0.43960535
-0.116034081,-1.095087052
-0.858321492,-0.419893654
2.504516793,0.068019111
0.981467592,1.426900722
-0.053713802,-0.181577321
-0.115248794,-0.163793471
0.460650709,0.480056694
-0.44454369,0.221033252
0.009425895,0.136582678
0.438121642,0.275109065
0.88644266,0.578060407
0.220489359,-0.039903795
-0.320612062,-0.10623962
0.146586007,0.422383855
-0.014826863,0.133835669
1.12137411,1.172331588
0.157886697,0.191885959
-0.437485341,-0.372804719
-0.180803803,-0.241241301
-0.244201399,-0.050654216
0.555101389,0.589841442
0.132660705,0.259615875
-0.277814422,-0.181048382
0.099686925,-0.043645497
-0.74247045,-1.024237341
0.086741695,0.115875456
-5.122291659,-0.295842762
-0.429573558,-0.526618528
0.877177209,0.694978545
-0.348703415,-0.858744298
0.339295746,0.341538882
-1.33988473,0.074755316
-0.169473062,-0.212496009
1.036643268,0.99167544
0.044098019,0.192948149
-0.762766119,0.183390372
0.00293181,0.189889226
-0.221822268,-0.148556229
0.969239767,0.943032967
-0.213020841,-0.217950002
0.312651672,0.219339485
-0.747612612,-0.015984221
-0.139460225,-0.348555014
-0.84306738,-0.252100748
-0.111743262,-0.24257538
-0.393673386,-0.541193634
-1.459944632,-1.53099539
-0.066046799,-0.065922148
-0.288047297,0.085966833
0.290676633,0.194243738
-0.149675588,-0.033733228
0.024374607,-0.023280217
-0.398364323,-0.396244768
0.988709339,0.79990442
-0.171752923,-0.154352024
-0.057599101,-0.114434487
0.904469825,0.582233952
-0.034118992,-0.529021901
0.045054522,-0.003893235
1.112220934,1.253707724
0.495159789,0.572596361
0.323510927,0.342749161
-0.395878646,0.007917788
0.135176163,0.025533935
0.325931794,0.37453397
0.408862678,0.230404768
-0.371269844,-0.419314244
0.238672782,0.556411102
-1.033006964,-0.577596497
-6.232443196,-7.661605798
-0.70553434,-0.310843303
0.51087506,0.323895861
0.307509911,-0.867831735
-0.045811115,-0.109675169
0.364211237,0.055352379
-0.886204999,-0.630871526
-0.368058468,-0.308608874
6.483702371,4.079814898
-0.128416771,-0.042685016
-0.596507748,0.097780206
-0.355057345,-0.165603074
-0.036809627,0.170483821
-0.205801465,-0.07357452
-0.565197709,-0.48217118
-0.347649068,-0.343761038
0.728446454,0.540884823
0.053913667,0.182242579
0.039993707,-0.088342529
-0.726219271,-0.630101985
-0.289300375,-0.067095156
-0.339834278,-0.207961671
-0.005005284,-0.137732529
-0.501748913,-0.278047162
-0.628289173,-0.229478966
-0.774251693,-0.631164999
0.017503714,0.024935475
-1.235457453,-1.352742903
-0.412521215,-0.406939334
1.627450772,1.661687491
0.456915009,0.592889748
-0.481069117,-0.158965454
-0.008286516,-0.462393313
-0.661367161,0.138085342
1.066986563,0.691667725
0.173430254,0.942607791
0.417928841,-0.124702949
1.318232073,1.179540169
-0.306825178,0.457042137
-0.201819791,-0.033436052
0.124402433,-0.0412968
-0.272923717,-0.232581269
-0.121890565,0.099643997
0.363959854,0.396994349
-0.327312064,0.09385897
-0.978313217,-7.867072194
-0.185577734,-0.200196947
0.524066643,0.407985687
0.231624266,0.221827417
-0.458465836,0.148873879
1.263878789,0.766437568
-0.152220197,-0.29238476
-0.14030842,-0.158257518
0.478268595,0.201851185
-0.031879476,0.278886841
0.042151047,-0.00445243
-0.157537213,-0.050111539
0.030887391,-0.351603616
-0.057477573,0.021918127
-0.339654223,-0.315878652
0.569704585,0.368241889
0.013901224,-0.009818674
0.4175708,0.233843214
0.434422289,0.66649133
-0.218984865,0.047194813
0.548076189,0.464666613
-0.386512807,-0.090932918
0.135163297,0.214112588
0.209265863,0.273256714
-0.699308019,-0.464147418
-1.069508098,-0.892766553
1.601721349,1.515953731
-0.49494854,-0.028774566
-0.493342176,0.361104741
-0.235807035,-0.321015229
0.117535244,0.295306685
-0.679757582,-0.592345626
0.052497758,-0.910815066
-0.375324505,-0.076122166
-0.058203719,-0.007307291
1.826580529,2.00077971
0.069805241,0.594850345
0.754086189,1.028746397
-0.124704031,-0.069892805
1.623376335,1.584516094
-1.090495439,-0.764658537
3.832551268,5.112648644
0.085752855,-0.718470399
-0.260973129,-0.285146376
-0.160132809,0.190380272
-0.144496012,-0.327122474
-0.756113644,-0.870112512
0.110312432,0.073739275
-0.078693741,-0.023762702
-1.365839871,-0.413607067
-0.107687985,-0.376617395
-0.627873696,-0.314523218
-0.231133016,-0.420679189
0.311301039,0.457300617
-1.222228827,-0.973333395
-0.369939384,0.006898436
-0.046946927,-0.21937178
0.791437217,0.874205188
4.897866716,3.541054536
0.035313966,0.275790307
-1.187883992,-0.224751667
-0.041771312,-0.310516965
-0.473515097,-0.291649179
0.032069159,-0.191282582
-0.227040719,-0.449636564
-0.124878501,-0.081776489
0.206205411,-0.028022514
-1.731211753,-1.727547688
-0.265319516,-0.34323085
-0.598347233,-0.690313785
0.085757407,-0.116717965
0.300836861,0.450515379
0.110945204,0.046401119
0.281310999,-0.007634017
0.023470459,0.16617625
-0.090724764,0.021393974
0.184601176,0.080266846
-0.110296705,-0.231700757
-0.255483383,-0.421794193
-0.235762207,-0.553269941
-0.745410427,0.077669645
-0.237368054,-0.366223503
-0.611552091,-0.842444592
0.105541725,0.216451479
0.060018376,-0.156366561
-0.520605035,-0.649452927
1.039821795,0.933875845
0.237385551,0.191180956
-0.110357111,-0.027672159
0.788275804,0.466112679
1.081320685,1.030226241
0.478347546,0.797095928
-0.483309182,-0.105338822
-0.257700295,-0.294471099
-0.093576325,-0.197870506
-0.365982727,-1.188775632
-0.332918858,-0.177218661
-0.23107592,0.081756069
-0.173081888,-0.069934394
0.152115533,-0.024164552
-0.087062894,0.047383154
1.289554927,1.347085767
0.230775219,-0.095375528
0.13017766,0.043945306
1.427599055,1.502764255
-0.140313167,-0.099171772
-0.767198519,-0.013337665
0.731806045,0.201955072
0.277779632,0.306392833
-0.406330339,-0.399667497
-0.239419462,-0.263275774
-0.859407208,-0.563258986
-0.113961298,-0.031102605
-0.115155506,-0.193368682
-0.361122351,-0.213426452
-0.330617192,0.204696296
0.272636076,0.426326792
-0.113217611,-0.09137615
0.594092576,0.570514508
0.113803212,0.096737091
-0.389969556,-0.474126328
0.717681775,0.479886848
0.181243109,0.555931187
0.385600874,0.277635358
-0.158622995,-0.064260885
-0.465780754,-0.810725944
-2.623480665,-2.865689419
-0.17054925,0.000387781
0.659784492,0.462948509
-1.258300945,-0.119646004
-1.051301106,-0.15943955
1.400994773,1.482585271
0.523074969,0.648840707
-0.030991393,-0.197645632
0.979193818,0.735713704
-0.67889789,-0.456098938
-0.354374038,-4.450126754
-0.284334947,0.010560392
-0.020113666,0.230036156
0.00641326,-0.072442518
-0.652029288,-0.262207253
-0.173763964,-0.183051312
0.934789952,0.918389839
0.310199664,0.353958342
-0.069775818,-0.308191951
-0.167477821,-0.28367691
0.255662857,0.528388959
0.110777018,0.084639641
0.106146034,0.291215442
-0.152060496,0.059496541
0.64618576,-0.647235035
-0.071437532,0.315649459
-0.155867813,-0.123359457
-0.277617619,-0.232141606
0.570669331,0.380380159
0.723884973,1.194953628
6.104946251,7.64391109
-5.275985895,-3.694111257
-0.1005156,0.021446374
-0.417277193,-0.058145652
0.163493739,0.499595206
0.220777524,0.281623451
0.273850628,0.380683834
-0.115899735,-0.168161907
-0.253162574,-0.941618365
0.389019023,0.243694486
1.488256993,1.092346666
0.154902166,0.068277026
-0.476622404,0.047163995
0.092830529,-0.01492706
-0.041598076,-0.089203612
-1.289427543,-1.081252639
-0.59973446,-0.26208435
0.074199102,-0.990397089
0.075857567,0.024331753
0.538639601,0.420274423
-0.061245317,-0.135867827
-0.333771738,-0.258232243
-0.040323651,-1.425028769
0.141949982,0.258527265
-0.5234601,-0.262675382
-2.010940534,-2.105832793
2.277817003,2.191162272
0.07300471,0.164050486
0.048750975,0.148570154
-0.57574249,-0.468849238
0.299783229,0.26818132
-1.479151325,-0.126202965
-0.066249017,-0.08743248
-0.448486032,-0.057033241
-1.666191567,-1.338858676
-0.30191976,-0.137959024
-0.444773067,-0.406917449
-0.300731277,-0.370610071
-0.072280028,-0.240476995
-0.192548752,-0.285903185
-0.353222265,-0.023022194
-0.291718266,-0.167694944
-0.063072922,-0.254192366
0.034325595,-0.169422453
0.053470543,-0.030123533
0.728108362,0.166156605
0.123904502,0.050494944
0.507628035,0.096254832
0.598480636,0.034292135
0.795204154,0.883360687
0.571210324,0.359703186
0.312174288,-0.078726166
-0.101058798,-0.155918457
0.048972472,-0.005811517
-0.425274431,-2.222091908
-0.008113264,-0.079861885
-0.287798927,0.001475537
0.318909402,0.333530231
0.900472066,1.042472102
0.12196209,0.155123273
0.477367525,0.826063399
-0.204797589,-0.663463643
-0.999946072,-1.110379239
-0.104421071,-0.273362282
-0.650703024,-0.729503673
0.386692276,0.370056604
1.08892002,0.931681942
-0.039747046,0.000648318
-0.017162554,-0.505771859
0.645862597,0.579388577
0.968816284,1.063452358
-0.163665062,-0.186010576
0.449281952,-0.210687656
1.438190569,1.833356693
0.097121443,0.079560737
-0.125170322,0.091133984
0.034104585,0.046112354
-0.033029545,-0.068762454
0.353865188,-0.250652805
0.452952697,0.022938434
0.632740792,0.537613888
-0.060157636,0.061731864
-0.213240793,-0.214360628
0.010390402,0.036510473
-0.209965072,0.029573741
-0.420929634,-0.029706648
0.305846721,0.361335678
-3.165624217,-2.140487004
0.759655105,0.098865779
0.168351682,0.030287223
0.590568792,1.071991572
-5.34305681,-0.534455489
-0.082314528,-0.271897155
-0.974576367,-1.127442635
0.463127134,0.171483841
0.253925894,-0.325940014
-0.176423882,0.199084793
0.060354598,0.154858034
-0.672255626,-1.256855199
0.70018631,0.452686516
-0.31395196,-0.410047583
-0.186448826,-0.0328978
-0.216757258,-0.047575693
-1.290083771,-0.945103386
-0.315404847,-0.055385061
0.424682245,0.566886313
-0.066655343,-0.463426325
0.414595227,0.600621022
0.255890852,-0.013395159
-0.38403257,-0.722233074
0.386286872,0.334090112
0.243767601,0.458233813
0.545169184,0.333979214
-1.751379436,-6.900933187
0.299527353,0.046867871
0.168353464,0.273993425
0.070532386,0.014403294
0.767300078,0.553756461
-0.035127462,-0.293313356
-0.32667717,-0.261462332
0.151178874,0.095743658
-0.279136907,-0.133749295
-0.357250226,-0.561045036
0.416916244,0.226060922
0.100324196,-0.123582117
0.608833015,0.565878033
-0.338914683,-0.030668468
0.282079896,0.015797431
-1.253447072,-0.365715577
0.055547917,0.426094811
-0.219295586,-0.339446942
0.084759291,0.26777118
-0.485887782,-0.751122804
0.029416629,0.207811496
-0.194105029,-0.406048803
-0.529817956,-0.719993479
0.610435895,0.595660628
0.94386286,0.867178259
-0.335431672,0.250262095
0.645608011,0.570010007
0.446666065,0.094525456
-1.471335324,0.634575024
3.626688512,3.632415133
-0.063288152,-0.042589243
-0.096748119,-0.065769229
0.695977501,0.546771059
-0.110505185,-0.030795091
-0.348542837,-0.023471387
0.246912626,0.279791408
-0.064678178,0.016355989
0.196115411,0.170830999
-0.181677098,-0.022748985
0.012167112,-3.687082066
2.201876535,-0.025504269
-0.056008498,0.004494529
-0.146446526,-0.173564698
-0.805085866,-0.92684206
-0.526195894,-0.336863283
-0.059650485,-0.075737755
0.611817148,0.435553716
0.314602928,0.108760836
0.687670889,1.142992086
-0.118867927,-0.071010964
0.839407086,0.877770921
-0.083624758,0.057700099
-0.268075303,-0.267272751
0.121860607,0.13786235
1.05756464,0.811763159
2.092029776,2.007672167
-1.209940992,0.882518383
-0.299665645,-0.391462051
1.142748325,1.252672695
-0.357393464,-0.217428774
0.66896277,0.371907743
0.121424661,-0.430933193
-0.699378504,-0.718039537
0.479692106,0.259572009
-0.108880174,0.433306472
1.001416092,0.879462518
0.78631583,0.815931411
-0.032512059,0.112272942
-0.250824106,-0.07058086
-0.045924631,-0.142053073
-6.621487862,-3.746035075
-0.272945943,-0.443254136
0.136765354,0.063278159
0.191723212,-0.01188219
-0.204289278,-0.106764117
0.180737193,0.344894157
2.375309774,2.375911249
-0.478182441,-0.064859076
-0.12610329,-0.391814888
-0.22790226,-0.149942175
0.086921893,-0.012760336
0.154993453,0.451187255
-0.144251276,-0.528122163
-0.159699324,-0.167324202
2.455947199,2.394502642
-0.089769637,-0.153738828
-0.09644474,0.191111823
0.002152645,-0.297284995
0.379834694,0.385446905
-0.13545066,-0.261040979
-1.04434731,-0.854733483
-0.551211055,-0.154551299
-0.165324081,-0.363239002
-0.340976246,0.289551604
0.257135314,-0.130106964
-0.6988014,-0.417792242
2.552201826,2.1351032
-1.232238824,-1.380540897
-0.613307101,-0.885917311
-0.196241045,-0.163288693
0.211596927,0.093697168
-0.49901626,-0.428871727
0.075186361,-0.151087601
0.83692453,1.001788102
-0.146820832,-0.167502399
1.530479342,1.510871317
-0.151008053,-0.238374712
1.087760566,1.043789225
-0.024319444,-0.126440192
-0.105987082,0.056845082
-0.487410363,-0.584336982
0.109941221,0.194895134
-0.216845501,-0.048121117
-0.149606705,-0.121543704
-0.040375244,-0.01222919
-0.217534763,-0.160313264
0.276920791,0.372050861
-1.008687425,-0.744261541
-0.201833347,-0.28297618
1.9384028,2.180684886
0.070800351,-0.481577431
1.04859601,0.746417838
0.473631999,0.442360782
-1.4275983,0.108505825
-0.754660777,-0.158896277
0.336879478,0.158422847
-0.040775604,-0.097582823
0.098166444,0.036324959
-0.953030804,-0.601357604
0.375320221,0.437858552
0.060365536,0.181868653
-0.150973566,-0.125678456
1.640057639,1.595543406
0.374173376,0.567670797
-0.24385963,-0.272558944
-0.097992079,-0.18716661
-0.174693606,-0.278308812
0.189794871,0.251467355
-0.131477464,0.024727173
-0.299220661,0.576227975
0.020782246,-0.038008088
-0.499499917,-0.60361499
0.021268294,-0.040480537
0.543274859,0.354524115
-0.164256159,-0.026307501
0.374560081,0.538094928
-0.421981058,-0.333622117
-0.002752922,0.05540603
0.50654301,0.516991012
-0.18414322,0.064032316
0.2680967,0.391773126
-0.264832565,-0.01467333
-0.610639301,-0.497637004
-0.302322239,-0.120063142
-0.613996124,-0.550178196
-0.491854577,-0.664508512
0.162451968,0.213280906
0.526366552,0.467627526
0.490091264,0.505559222
-0.700207347,-0.487203827
-0.136376327,-0.213090712
0.220581392,0.131861297
-0.553219138,-0.505950522
1.138903685,1.077575448
0.267170818,0.102598184
-0.363172997,-0.195601646
-0.312776185,-0.535844656
-0.137039259,0.170123932
0.816497169,0.723665527
-0.302326643,-0.081937326
0.377567992,0.297072108
0.045910262,0.096225022
0.124268292,0.021282604
0.053259242,-0.00320028
-0.139535701,-0.334792959
-0.207771162,-0.317548514
-0.338695716,-1.190835518
-0.136701429,-0.102185851
0.046771462,0.003961168
0.332429151,0.350895931
-0.23533585,-0.047412195
0.115760195,0.131190826
0.051758913,-0.122913227
-0.128064935,0.06771678
-0.424828952,-0.576688599
-0.029905463,-0.099219656
-0.225866617,-0.286105974
-0.145949495,-0.164317046
0.000222386,0.056600465
1.644215722,0.077046316
0.18964756,0.00196832
-0.43543021,-0.519341368
0.124156431,0.13440347
-0.701575417,-0.485532904
0.548930455,0.388459783
0.002912569,-0.278605803
-0.032874826,-0.251911225
-0.311305817,-0.090314757
-0.131009893,0.04183895
1.046625211,0.945894262
-0.33544018,0.157088849
-0.256018694,-0.039789666
-3.187224923,-8.304256873
-0.308626043,0.043470232
0.376550831,0.333171562
-0.032077411,0.018379472
-0.233746175,-0.151585577
0.057713395,-0.148194366
-0.155979793,-0.207830861
0.151634681,0.462442855
0.452785414,0.223863759
-0.002681002,0.204421486
-0.097582939,-0.113886028
0.135549584,-0.155532205
0.360093842,0.414635389
-0.967135579,-0.805206876
-0.447006328,-0.355699221
0.36240445,0.152941838
-0.032144378,-0.1689027
0.135598118,0.200037768
-0.225626112,0.308985483
0.049710161,0.153605933
-0.527263876,-0.538742205
0.145053644,0.038514683
-0.39707455,-0.132353426
-0.038578916,-0.028031146
0.124488503,0.161075351
3.11443671,2.8617173
0.660119048,0.953591198
-0.122689861,-0.085582955
0.157768745,0.029656309
0.331701768,0.426123812
-0.478308557,-0.778027029
0.277618925,-0.090843059
0.57493425,0.021139492
-0.331269763,-0.309782929
0.095834484,0.156785081
-0.402294965,-0.196673406
0.442814584,0.536629258
-0.179058648,-0.060502998
1.144637128,1.306101074
0.922673223,0.650797824
0.150148241,-0.052167296
-0.012909384,-0.047140621
0.361117575,0.255990724
-0.820542879,-1.020198799
0.25839783,0.120336525
-0.141080925,0.022062714
-0.340976936,0.225239416
-0.024733242,-0.215340841
-0.805277714,0.116875904
-0.048224452,-0.2978119
-0.167944031,-1.091496662
0.480500438,0.532151653
-0.847132431,-0.11641798
0.61726564,0.321839824
0.673176489,0.933405686
-0.033558689,-0.135823506
0.144431988,-0.091453645
-0.111204398,-0.070166674
0.01922984,0.115385917
1.088118877,1.377011176
0.157537628,0.134212857
-0.517024478,-0.382803655
0.471214724,0.440099809
-1.419062934,-0.040946515
0.114377365,0.032938961
0.036357155,-0.038690229
-0.062636941,-0.039506263
-0.880149417,-0.458343951
0.02722461,0.007376873
-0.168080366,-0.159475055
0.297292509,0.695043609
0.155300695,0.312883163
0.344122311,0.201245926
-0.781086092,-0.777888153
-0.121536559,0.060094199
0.071342599,0.001132159
-0.231634674,-0.220431203
-0.510115804,-0.554148861
0.159653724,-0.050286456
0.290357483,0.309612239
0.099796557,0.242331959
0.533179319,0.471895356
0.304255731,0.231311572
-0.186667032,-0.243089378
0.087276373,0.219437811
0.62798731,0.778544074
-0.081683218,0.013802046
-0.057439744,0.021641725
0.555595399,0.51125831
-0.137511328,-0.346077818
0.164830931,0.295548747
0.212765377,0.351527992
-0.591560438,-0.17065766
-0.162713406,-0.026541613
1.662938941,-1.283310995
0.024717391,0.301137182
-0.37389957,0.060966955
0.050119199,0.425368086
-0.31966676,0.147531274
0.639331953,0.613473226
-0.468797096,-0.547090932
-0.126177992,-0.032267067
0.570532019,0.590653009
-0.13301337,-0.32575537
-0.286845358,-0.009591246
-0.309878468,-0.127234154
-0.184329225,-0.018024376
1.014620914,1.169308658
0.052594251,0.02627159
-0.107374066,0.088474126
-0.134272345,-0.239431784
0.08276872,-0.055810901
0.414587858,0.153168147
-0.203664416,-0.012250462
0.389460865,0.291086999
-0.354778547,-0.362220817
-0.48160904,0.033409107
-0.597210948,-0.466818195
0.006031492,0.078307578
-0.032151349,-0.245098548
1.256988115,0.562099713
-0.311730835,-0.298801646
0.486331874,0.371867432
-0.08360111,-0.46870796
-0.384989677,-0.393837341
-0.481204088,-0.39340869
0.243563894,0.288005921
0.026068453,0.037701247
-0.081200433,-0.233891848
0.127992567,0.410281341
-0.366032286,-0.221069918
-0.012267257,-0.051395651
0.092236627,0.142283169
0.750118402,0.763293784
0.053031487,-0.075779676
-0.501767786,-0.273994181
0.407754468,0.446794459
0.200606468,-0.005204714
-0.319938961,-0.080523838
1.040129653,1.017118346
-0.732595224,-0.785423471
-0.217459242,0.119176491
-0.176285069,-0.14820904
-0.661254895,-1.280368006
-0.296923305,-0.184432509
0.256587029,0.593244314
1.046517362,-0.043727509
-0.465002239,-0.167344391
-0.464788921,-0.401321155
-0.387218493,-0.241863302
-0.123495779,0.252177679
-0.030912976,0.374466612
0.561580835,0.450047454
-0.189647542,-0.21117185
0.07206658,0.025615084
-0.909142022,-0.886853765
5.344188641,4.968167798
-0.624562917,-0.54477215
0.356403868,0.188950109
-0.067931563,-0.003779347
1.391536963,0.830838777
-1.337974781,0.122177733
-0.326032601,-0.195034721
0.107719299,0.236081222
0.383261691,0.165908649
-0.910044402,-0.654340083
-0.477727199,-0.520739531
0.048832943,-0.126486244
0.099561375,0.124053137
0.972479897,0.773235555
1.374006449,1.0697287
-0.095572942,0.234104653
-0.02499762,-0.009141189
-0.097128693,-2.864625669
-0.074987109,-0.121262998
-0.146955563,-0.364275858
-0.18597239,-0.209379045
-0.338553066,-0.138275254
-0.49820114,-0.476985936
-2.08844576,-0.435140336
-0.274210044,-0.058952703
0.040885723,0.120958322
1.343452441,1.278396172
-0.269672644,-0.165933023
-0.076575757,-0.103764215
0.03140736,-0.020551591
1.099878925,0.642717327
-0.748451058,-0.844744232
0.461976827,0.686270724
0.379926837,0.467909823
-0.160184535,-0.11401183
-0.174404075,-0.235650081
-0.599745663,-1.944230418
-0.310526956,-0.212677239
-0.227575313,0.185861031
1.199552631,1.162084131
-0.389319603,-0.365885405
-0.064199287,-0.044399621
0.978388092,0.972609967
0.066982418,0.209017672
-0.044521331,0.234732161
-0.292276209,0.085726954
-0.3905692,-0.391954676
0.272960632,0.243486773
1.06408369,0.877095664
0.160744097,0.178531337
0.137547102,-0.033748637
-0.207351251,-0.227196512
1.172169973,1.076570328
1.770743669,1.373874402
0.49874654,0.721127637
-0.515530888,-0.541324474
-0.46909626,0.040261563
-0.780911244,-1.417389756
-0.376699027,-0.430364592
0.310440309,0.527918098
-0.096092376,0.147413152
0.126996863,-0.032456827
0.316395412,0.690284926
-0.41781019,-0.562609968
-0.795046109,-0.497634654
0.07320617,0.037495946
-0.120970005,-0.046062593
-0.169114924,-0.025783126
-0.273989922,-0.425701316
-0.00325115,-0.178312125
-1.036914576,-0.284391146
1.343291453,1.396771595
0.482674443,0.412122568
-0.161403835,-0.099005702
-0.615825013,-0.160179756
-0.119401058,0.201127921
0.088523927,0.058091392
0.171516739,0.070034611
-0.225177041,-0.176895494
0.235347418,0.477255176
-0.094539061,0.140118814
-0.165510468,0.075444775
